owner_id,age,gender,city_district,quarter,primary_breed,is_hybrid,secondary_breed,is_secondary_hybrid,breed_type,dog_yob,dog_gender,dog_color
86602,51-60,m,2,21,Appenzeller,Mischling,NA,NA,I,2002,m,schwarz/braun/weiss
86603,51-60,w,8,83,Mischling klein,NA,NA,NA,K,2002,w,schwarz/weiss
86636,61-70,m,8,83,Mischling klein,NA,NA,NA,K,2002,w,schwarz
86643,51-60,m,5,51,Cocker Spaniel,NA,NA,NA,K,2002,m,braun
86660,61-70,w,2,21,Jack Russel Terrier,NA,NA,NA,K,2002,w,braun/weiss
86671,61-70,w,11,119,Tibet Terrier,NA,NA,NA,K,2002,w,fauve
86684,71-80,w,3,34,Norwich Terrier,NA,NA,NA,K,2002,w,rot
86693,61-70,m,4,42,Pudel,Mischling,NA,NA,K,2002,m,schwarz/braun
86700,51-60,w,11,115,Dackel,NA,NA,NA,K,2002,w,braun
86715,41-50,m,3,31,Chihuahua,Mischling,NA,NA,K,2002,m,braun
86722,71-80,w,9,91,Toypudel,NA,NA,NA,K,2002,m,silbergrau
86756,41-50,w,2,21,Jack Russel Terrier,NA,NA,NA,K,2002,m,weiss/schwarz/braun
86777,51-60,m,10,102,Bergamasker,Mischling,NA,NA,I,2002,w,grau/beige
86791,81-90,w,2,23,Pudel,NA,NA,NA,K,2002,m,schwarz
86806,51-60,w,9,92,Appenzeller Sennenhund,NA,NA,NA,I,2002,m,schwarz/braun
86815,51-60,w,7,72,West Highland White Terrier,NA,NA,NA,K,2002,w,weiss
86853,61-70,w,5,51,Schweizer Sennenhund,NA,NA,NA,I,2002,m,schwarz
86855,61-70,w,1,11,Berner Sennenhund,NA,Chow Chow,NA,I,2002,m,braun
86878,31-40,m,11,119,Labrador Retriever,Mischling,NA,NA,I,2002,w,blondfarben
86892,61-70,w,7,71,Terrier,Mischling,NA,NA,K,2002,m,schwarz/braun
86903,31-40,w,6,61,Jack Russel Terrier,Mischling,NA,NA,K,2002,w,braun/weiss
86908,61-70,w,9,92,Cairn Terrier,NA,NA,NA,K,2002,m,braun gestromt
86944,71-80,w,9,92,Yorkshire Terrier,NA,NA,NA,K,2002,m,blue/tan
86949,41-50,m,10,102,West Highland White Terrier,Mischling,NA,NA,K,2002,m,weiss
86971,61-70,w,11,115,Beagle,NA,NA,NA,K,2002,m,rot/weiss
86992,71-80,m,3,33,Dachshund,NA,NA,NA,K,2002,m,schwarz/rot
87007,61-70,w,9,91,Malteser,NA,NA,NA,K,2002,m,weiss
87038,51-60,m,4,42,Bichon frisé,NA,NA,NA,K,2002,w,weiss
87061,51-60,w,7,73,Cavalier King Charles Spaniel,NA,NA,NA,K,2002,m,braun/weiss
87063,71-80,w,6,61,Cairn Terrier,NA,NA,NA,K,2002,m,grau/schwarz
87068,41-50,w,4,42,Schäfer,Mischling,NA,NA,I,2002,w,schwarz
87112,51-60,w,10,102,Yorkshire Terrier,Mischling,NA,NA,K,2002,w,braun/schwarz
87141,41-50,m,10,102,Parson Jack Russell Terrier,NA,NA,NA,K,2002,w,tricolor
87210,31-40,m,10,101,Mischling klein,NA,NA,NA,K,2002,m,schwarz
87212,51-60,w,11,119,Mischling klein,NA,NA,NA,K,2002,m,weiss/braun
87222,51-60,m,7,71,Mischling klein,NA,NA,NA,K,2002,m,schwarz/weiss
87252,71-80,w,11,119,Border Collie,NA,NA,NA,I,2002,w,weiss/braun
87318,61-70,w,11,119,Jack Russel Terrier,Mischling,NA,NA,K,2002,m,weiss/braun
87406,71-80,w,10,102,Terrier,NA,NA,NA,K,2002,m,weiss
87447,61-70,w,11,115,Terrier,Mischling,NA,NA,K,2002,w,braun
87463,51-60,m,9,91,Rottweiler,NA,American Staffordshire Terrier,NA,II,2002,m,schwarz
87548,51-60,w,2,21,West Highland White Terrier,NA,NA,NA,K,2002,w,weiss
87668,41-50,w,3,31,Spinone,Mischling,NA,NA,I,2002,w,beige
87702,51-60,w,7,71,Jack Russel Terrier,NA,NA,NA,K,2002,m,tricolor
87720,71-80,w,11,111,Kromfohrländer,Mischling,NA,NA,I,2002,w,weiss/braun
87796,51-60,m,2,24,Berner Sennenhund,NA,NA,NA,I,2002,w,schwarz/weiss
87855,51-60,w,7,74,Cairn Terrier,NA,NA,NA,K,2002,w,dunkel gestromt
87857,31-40,w,11,111,Appenzeller,NA,Labrador Retriever,NA,I,2002,w,schwarz/weiss
87978,51-60,w,5,52,Staffordshire Bull Terrier,NA,NA,NA,II,2002,w,beige/weiss
87985,51-60,m,7,71,Whippet,NA,NA,NA,I,2002,w,schwarz
87988,51-60,w,6,63,Labrador Retriever,NA,NA,NA,I,2002,m,schwarz
88250,31-40,w,7,74,Sibirischer Husky,NA,NA,NA,I,2002,m,schwarz/weiss
88943,71-80,m,7,74,Collie,Mischling,NA,NA,I,2002,w,rot/braun/weiss
89201,51-60,w,4,42,Pekingese,NA,NA,NA,K,2002,w,braun/gold
89259,51-60,m,10,101,Jack Russel Terrier,NA,NA,NA,K,2002,m,weiss/braun
89331,51-60,m,11,115,Pekingese,Mischling,NA,NA,K,2002,m,braun/weiss
89690,61-70,w,4,44,Pekingese,NA,NA,NA,K,2002,m,schwarz/braun
91078,41-50,w,3,31,Tibet Terrier,Mischling,NA,NA,K,2002,m,hellbraun
91797,31-40,w,11,111,Golden Retriever,NA,NA,NA,I,2002,m,blondfarben
92596,41-50,w,11,119,Mops,NA,NA,NA,K,2002,w,beige/schwarz
94433,51-60,w,8,82,Mischling klein,NA,NA,NA,K,2002,m,braun/schwarz
94726,41-50,m,9,92,Border Collie,NA,NA,NA,I,2002,m,schwarz/weiss
94768,61-70,m,3,31,Appenzeller,Mischling,NA,NA,I,2002,w,schwarz/braun/weiss
95013,41-50,m,7,74,Jack Russel Terrier,NA,NA,NA,K,2002,w,tricolor
97014,41-50,m,4,42,Pit Bull Terrier,NA,NA,NA,II,2002,m,gestromt
97026,51-60,w,11,111,Sibirischer Husky,NA,NA,NA,I,2002,m,schwarz/grau/weiss
97301,61-70,w,10,101,Bichon,NA,Yorkshire Terrier,NA,K,2002,w,schwarz/braun
98229,51-60,w,6,63,Sheltie,NA,NA,NA,K,2002,m,tricolor
98395,71-80,w,11,111,Mischling klein,NA,NA,NA,K,2002,w,rot
98449,31-40,w,4,42,Jack Russel Terrier,NA,NA,NA,K,2002,m,tricolor
99684,51-60,w,9,92,Jack Russel Terrier,NA,NA,NA,K,2002,w,tricolor
99850,41-50,w,8,83,Basset Hound,NA,NA,NA,I,2002,m,grau
99916,61-70,m,7,73,Prager Rattler,NA,NA,NA,K,2002,m,braun/schwarz
99922,51-60,w,3,34,Cairn Terrier,NA,Yorkshire Terrier,NA,K,2002,w,grau/braun
100074,71-80,w,8,83,Mischling klein,NA,NA,NA,K,2002,w,weiss/beige
100112,31-40,w,7,73,Whippet,NA,NA,NA,I,2002,w,tricolor
100276,61-70,w,9,92,West Highland White Terrier,NA,NA,NA,K,2002,m,weiss
102320,71-80,w,7,74,Mischling klein,NA,NA,NA,K,2002,m,braun/weiss
103725,71-80,w,3,31,Mischling klein,NA,NA,NA,K,2002,m,weiss
105254,51-60,w,2,21,Labrador Retriever,NA,NA,NA,I,2002,w,schwarz
105261,41-50,w,7,71,Tibet Terrier,NA,NA,NA,K,2002,m,zobel/weiss
106367,81-90,w,7,73,Zwergpudel,NA,NA,NA,K,2002,w,silber
107091,31-40,w,9,92,Zwergpinscher,NA,NA,NA,K,2002,w,schwarz/braun
109615,41-50,m,11,119,Golden Retriever,NA,NA,NA,I,2002,m,beige
111532,21-30,m,11,115,Mischling klein,NA,NA,NA,K,2002,w,weiss/braun
111987,51-60,w,7,74,Jack Russel Terrier,NA,NA,NA,K,2002,w,schwarz/weiss/braun
115185,31-40,w,8,82,Golden Retriever,NA,NA,NA,I,2002,w,golden
116988,51-60,m,6,61,Grosspudel,NA,NA,NA,I,2002,w,weiss
120669,41-50,w,1,13,Jack Russel Terrier,NA,NA,NA,K,2002,w,braun/weiss
121384,61-70,m,8,81,Mischling klein,NA,NA,NA,K,2002,m,beige
122379,71-80,m,4,44,Pudel,NA,NA,NA,K,2002,w,schwarz
122647,81-90,m,10,101,Terrier,Mischling,NA,NA,K,2002,m,braun/beige
125309,21-30,w,8,81,Malteser,NA,NA,NA,K,2002,m,weiss
125379,51-60,w,9,91,Zwergpudel,NA,NA,NA,K,2002,m,schwarz/weiss
125539,61-70,w,10,101,West Highland White Terrier,NA,NA,NA,K,2002,w,weiss
125866,41-50,w,11,115,Mischling klein,NA,NA,NA,K,2002,w,schwarz
125904,41-50,w,7,74,Mischling klein,NA,NA,NA,K,2002,w,grau
126840,41-50,w,3,34,Tibet Terrier,NA,NA,NA,K,2002,m,beige
127113,41-50,w,1,11,Bergamasker,Mischling,NA,NA,I,2002,m,braun/weiss/schwarz
127137,51-60,m,9,92,Mischling klein,NA,NA,NA,K,2002,w,hellbraun
127425,61-70,m,6,63,Mischling klein,NA,NA,NA,K,2002,w,schwarz/weiss
128461,31-40,w,11,111,Golden Retriever,NA,Schäfer,NA,I,2002,w,gelb
129652,51-60,w,5,52,Jack Russel Terrier,NA,NA,NA,K,2002,m,tricolor
130034,81-90,w,11,111,Schäfer,Mischling,NA,NA,I,2002,w,grau
131114,71-80,w,11,111,Pudel,NA,NA,NA,K,2002,w,schwarz
131491,61-70,m,5,52,Labrador Retriever,NA,NA,NA,I,2002,w,braun
132195,71-80,w,7,74,Dachshund,NA,NA,NA,K,2002,m,braun
133214,21-30,w,6,63,Appenzeller,Mischling,NA,NA,I,2002,w,tricolor
