owner_id,age,gender,city_district,quarter,primary_breed,is_hybrid,secondary_breed,is_secondary_hybrid,breed_type,dog_yob,dog_gender,dog_color
82590,61-70,w,7,74,Golden Retriever,Mischling,NA,NA,I,2005,w,rot/braun
82646,61-70,m,11,115,Toypudel,NA,NA,NA,K,2005,w,apricot
82662,41-50,w,7,74,Tibet Terrier,NA,NA,NA,K,2005,w,zobel
82699,71-80,w,7,72,Gos d'Atura Català,NA,NA,NA,I,2005,m,zobel
82753,61-70,w,6,63,Labrador Retriever,NA,NA,NA,I,2005,w,gelb
82867,81-90,w,2,21,Pudel,Mischling,NA,NA,K,2005,m,weiss
83090,71-80,w,3,31,Golden Retriever,NA,NA,NA,I,2005,w,golden
83129,71-80,m,6,61,Leonberger,Mischling,NA,NA,I,2005,w,braun
83180,51-60,w,2,24,Jack Russel Terrier,NA,NA,NA,K,2005,m,weiss/rot
83313,61-70,w,9,92,Dogge,Mischling,NA,NA,I,2005,m,schwarz/weiss
83364,71-80,w,4,44,Pinscher,Mischling,NA,NA,K,2005,w,braun/schwarz
83379,81-90,w,9,92,Yorkshire Terrier,NA,NA,NA,K,2005,w,schwarz/braun/grau
83464,51-60,w,10,102,Podenco,NA,Galgo,NA,I,2005,m,beige/weiss
83526,81-90,w,11,119,Schäfer,Mischling,NA,NA,I,2005,w,schwarz/braun
83531,51-60,w,8,81,Bergamasker,NA,Labrador Retriever,NA,I,2005,m,schwarz/weiss
83680,41-50,w,9,92,Chihuahua,NA,NA,NA,K,2005,m,black/tan
83697,41-50,w,11,111,Welsh Corgi Cardigan,NA,NA,NA,K,2005,w,braun/weiss
83737,41-50,w,9,91,Akita Inu,NA,NA,NA,I,2005,w,rot
83933,61-70,w,9,92,Mischling klein,NA,NA,NA,K,2005,w,schwarz/braun/weiss
83984,71-80,m,8,81,West Highland White Terrier,NA,NA,NA,K,2005,m,weiss
84044,61-70,w,3,33,Deutscher Schäfer,NA,NA,NA,I,2005,m,grau
84128,71-80,m,9,91,Appenzeller,Mischling,NA,NA,I,2005,m,tricolor
84150,51-60,w,2,21,Petit Basset Griffon,NA,NA,NA,K,2005,w,tricolor
84250,71-80,w,6,63,Shih Tzu,NA,NA,NA,K,2005,w,schwarz/weiss/beige
84311,61-70,w,7,71,Labrador Retriever,NA,NA,NA,I,2005,m,gelb
84382,61-70,w,10,102,Vizsla,NA,NA,NA,I,2005,m,gelb
84419,71-80,m,3,33,Vorstehhund,Mischling,NA,NA,I,2005,w,weiss/braun/schwarz
84430,61-70,w,6,61,Pudel,NA,NA,NA,K,2005,w,weiss
84607,41-50,w,2,21,Lagotto Romagnolo,NA,NA,NA,I,2005,m,weiss
84610,51-60,w,7,74,Mischling klein,NA,NA,NA,K,2005,w,schwarz
84694,61-70,w,12,123,Toypudel,NA,NA,NA,K,2005,w,schwarz
84732,61-70,m,10,101,Kooiker,NA,NA,NA,K,2005,w,weiss/braun
84906,61-70,w,10,101,Collie,NA,NA,NA,I,2005,w,gold/sable
85017,61-70,w,9,91,Yorkshire Terrier,NA,NA,NA,K,2005,w,blue/tan
85021,71-80,w,10,102,Flat Coated Retriever,NA,NA,NA,I,2005,w,schwarz
85065,71-80,m,2,24,Mischling klein,NA,NA,NA,K,2005,w,zimt
85210,41-50,m,11,119,Podenco,Mischling,NA,NA,I,2005,m,braun/weiss
85245,71-80,w,9,92,Golden Retriever,NA,NA,NA,I,2005,w,golden
85245,71-80,w,9,92,Mischling klein,NA,NA,NA,K,2005,w,tricolor
85379,61-70,m,3,31,Appenzeller,NA,NA,NA,I,2005,w,schwarz/braun/weiss
85433,51-60,w,11,111,Mops,NA,NA,NA,K,2005,m,beige
85443,61-70,m,10,101,Jack Russel Terrier,Mischling,NA,NA,K,2005,m,weiss/braun
85485,51-60,w,11,119,Whippet,NA,NA,NA,I,2005,w,gemischt
85485,51-60,w,11,119,Whippet,NA,NA,NA,I,2005,m,gestromt
85524,71-80,w,7,74,Mischling klein,NA,NA,NA,K,2005,m,hellbraun
85526,81-90,w,11,115,Golden Retriever,NA,NA,NA,I,2005,w,golden
85581,51-60,w,4,42,Labrador Retriever,NA,NA,NA,I,2005,w,schwarz
85666,71-80,w,11,111,West Highland White Terrier,NA,NA,NA,K,2005,w,weiss
85672,61-70,w,11,119,Collie,Mischling,NA,NA,I,2005,w,braun
85869,41-50,w,6,61,Dalmatiner,NA,NA,NA,I,2005,m,schwarz/weiss
86105,81-90,w,3,31,Malteser,NA,NA,NA,K,2005,m,weiss
86127,71-80,m,2,24,Norwich Terrier,NA,NA,NA,K,2005,m,rot
86127,71-80,m,2,24,Norwich Terrier,NA,NA,NA,K,2005,m,rot
86369,31-40,w,7,73,Mops,NA,NA,NA,K,2005,w,schwarz
86799,61-70,m,8,81,Beagle,Mischling,NA,NA,K,2005,m,tricolor
86805,41-50,m,6,63,Petit Basset Griffon,NA,NA,NA,K,2005,m,tricolor
87063,71-80,w,6,61,Mischling klein,NA,NA,NA,K,2005,w,weiss
87512,31-40,w,3,34,Golden Retriever,NA,Boxer,NA,I,2005,w,hellbraun
87526,51-60,w,7,74,Foxterrier,NA,NA,NA,K,2005,m,tricolor
87593,71-80,m,9,91,American Cocker Spaniel,NA,NA,NA,K,2005,w,blondfarben
87913,41-50,w,12,121,Shih Tzu,NA,NA,NA,K,2005,w,gold/weiss
87940,71-80,m,7,74,Labrador Retriever,Mischling,NA,NA,I,2005,m,schwarz
88143,51-60,w,9,91,Mittelpudel,NA,NA,NA,K,2005,m,schwarz
88250,31-40,w,7,74,Sibirischer Husky,NA,NA,NA,I,2005,w,silbergrau
88311,51-60,w,12,122,Yorkshire Terrier,NA,NA,NA,K,2005,m,steelblue/tan
88348,31-40,w,12,123,Mittelschnauzer,NA,NA,NA,I,2005,m,schwarz
88376,31-40,w,7,72,Labrador Retriever,NA,NA,NA,I,2005,w,schwarz
88390,61-70,w,9,91,Bergamasker,NA,Schäfer,NA,I,2005,m,schwarz/braun/grau
88395,41-50,w,6,61,Japan Chin,NA,NA,NA,K,2005,m,weiss/schwarz
88406,31-40,w,9,91,Jack Russel Terrier,NA,NA,NA,K,2005,w,tricolor
88426,51-60,m,1,11,Belgischer Schäfer,Mischling,NA,NA,I,2005,w,schwarz
88441,31-40,w,2,21,Kleinspitz,NA,NA,NA,K,2005,w,hellbraun
88444,51-60,w,7,73,Cairn Terrier,NA,NA,NA,K,2005,m,brindle
88480,61-70,m,8,83,Dalmatiner,NA,NA,NA,I,2005,m,schwarz/weiss
88481,71-80,w,10,101,Jack Russel Terrier,NA,NA,NA,K,2005,w,weiss/schwarz/braun
88494,61-70,w,12,123,Coton de Tulear,NA,NA,NA,K,2005,m,weiss
88496,41-50,m,8,81,Continental Bulldog,NA,NA,NA,I,2005,w,weiss/schwarz/braun
88505,31-40,m,10,101,Labrador Retriever,NA,NA,NA,I,2005,m,schwarz
88508,61-70,w,10,102,Lagotto Romagnolo,NA,NA,NA,I,2005,w,weiss
88521,71-80,w,12,122,Border Terrier,NA,NA,NA,K,2005,w,rot/schwarz
88531,41-50,w,2,24,Mischling klein,NA,NA,NA,K,2005,w,grau/weiss
88542,61-70,m,7,73,Border Collie,NA,NA,NA,I,2005,w,schwarz/weiss
88543,41-50,w,10,101,Altdeutscher Hütehund,NA,NA,NA,I,2005,w,schwarz/grau
88547,41-50,m,3,34,Rhodesian Ridgeback,NA,NA,NA,I,2005,w,rotbraun
88559,61-70,w,8,82,Zwergpudel,NA,NA,NA,K,2005,w,schwarz
88571,51-60,w,3,33,Collie,NA,NA,NA,I,2005,w,blue/merle
88575,51-60,w,12,122,Labrador Retriever,NA,NA,NA,I,2005,m,schwarz
88595,21-30,w,12,121,Papillon,Mischling,NA,NA,K,2005,w,rot/schwarz
88601,61-70,m,6,61,Labrador Retriever,NA,NA,NA,I,2005,m,schwarz
88609,61-70,w,1,13,Shiba Inu,NA,NA,NA,K,2005,m,rot/weiss
88614,51-60,w,7,72,Flat Coated Retriever,NA,NA,NA,I,2005,w,schwarz
88616,41-50,m,3,33,Tibet Terrier,NA,NA,NA,K,2005,m,schwarz/weiss
88618,51-60,m,7,71,Foxterrier,NA,NA,NA,K,2005,w,weiss/braun
88625,51-60,w,2,21,Lhasa Apso,NA,NA,NA,K,2005,w,zobel
88627,51-60,m,2,21,Labrador Retriever,NA,Schäfer,NA,I,2005,m,hellbraun
88628,61-70,w,2,23,English Cocker Spaniel,NA,NA,NA,K,2005,m,tricolor
88632,71-80,w,8,82,Tibet Terrier,NA,NA,NA,K,2005,w,zobel/weiss
88634,41-50,w,4,41,Jack Russel Terrier,NA,NA,NA,K,2005,m,tricolor
88642,81-90,m,10,102,Chow Chow,Mischling,NA,NA,I,2005,m,rotbraun
88654,51-60,w,6,61,Basset Griffon vendéen,NA,NA,NA,I,2005,w,weiss/braun/schwarz
88657,61-70,w,3,33,Cairn Terrier,NA,NA,NA,K,2005,w,rot
88663,61-70,w,11,119,Golden Retriever,NA,NA,NA,I,2005,m,beige
88665,31-40,w,3,33,Podenco Ibicenco,NA,NA,NA,I,2005,w,rot/weiss
88672,51-60,m,4,42,Jagdhund,Mischling,NA,NA,I,2005,m,schwarz
88686,51-60,m,12,121,Pinscher,Mischling,NA,NA,K,2005,m,schwarz
88689,51-60,w,9,91,Labrador Retriever,NA,NA,NA,I,2005,w,schwarz
88692,71-80,m,7,74,Mischling klein,NA,NA,NA,K,2005,w,schwarz/braun
88708,41-50,w,2,24,Appenzeller,NA,NA,NA,I,2005,w,schwarz/weiss/braun
88710,41-50,m,8,82,Polski Owczarek Nizinny,NA,NA,NA,I,2005,w,weiss
88723,51-60,w,10,102,Malteser,NA,NA,NA,K,2005,w,weiss
88741,61-70,m,2,23,Tibet Terrier,NA,NA,NA,K,2005,m,weiss/schwarz
88772,51-60,w,2,23,Cattle Dog,NA,NA,NA,I,2005,m,tricolor
88777,61-70,w,7,72,Cairn Terrier,NA,NA,NA,K,2005,m,beige
88780,41-50,m,4,44,Zwergspitz,NA,NA,NA,K,2005,m,hellbraun
88783,41-50,w,11,115,Toller,NA,NA,NA,I,2005,w,rot/weiss
88797,41-50,w,1,11,Malteser,NA,NA,NA,K,2005,m,weiss
88806,51-60,w,12,123,Chihuahua,Mischling,NA,NA,K,2005,w,schwarz/weiss
88810,41-50,w,7,73,Nova Scotia Duck Tolling Retriever,NA,NA,NA,I,2005,w,rot/weiss
88829,61-70,w,6,61,West Highland White Terrier,NA,NA,NA,K,2005,w,weiss
88836,41-50,m,10,101,Golden Retriever,NA,NA,NA,I,2005,w,blondfarben
88844,61-70,m,8,82,Zwergpudel,NA,NA,NA,K,2005,w,silber
88845,51-60,w,6,63,West Highland White Terrier,NA,NA,NA,K,2005,m,weiss
88852,61-70,w,3,31,Airedale Terrier,NA,NA,NA,I,2005,m,schwarz
88857,51-60,w,7,74,Labrador Retriever,NA,NA,NA,I,2005,w,gelb
88862,61-70,w,3,34,Mischling klein,NA,NA,NA,K,2005,w,beige
88866,41-50,m,2,24,Labrador Retriever,NA,NA,NA,I,2005,m,blondfarben
88881,61-70,m,3,31,Labrador Retriever,NA,NA,NA,I,2005,m,braun
88888,51-60,m,2,24,Langhaardackel,NA,NA,NA,K,2005,w,rot/braun
88892,51-60,w,7,74,Field Spaniel,NA,NA,NA,I,2005,w,braun
88893,31-40,w,9,91,Labrador Retriever,Mischling,NA,NA,I,2005,w,blondfarben
88897,81-90,w,7,74,Cairn Terrier,NA,NA,NA,K,2005,w,schwarz/grau
88898,61-70,w,3,31,Border Collie,NA,NA,NA,I,2005,m,schwarz/weiss
88905,51-60,m,10,101,Schnauzer,Mischling,NA,NA,I,2005,w,schwarz/grau
88925,61-70,w,9,91,Parson Jack Russell Terrier,NA,NA,NA,K,2005,w,tricolor
88928,51-60,w,9,92,Malteser,Mischling,NA,NA,K,2005,m,weiss
88929,51-60,m,3,34,Podenco,Mischling,NA,NA,I,2005,m,rot/braun
88933,41-50,m,5,51,Jack Russel Terrier,NA,NA,NA,K,2005,m,weiss/schwarz
88956,61-70,m,10,101,Jack Russel Terrier,NA,NA,NA,K,2005,m,schwarz/braun
88974,61-70,m,9,92,Labrador Retriever,NA,NA,NA,I,2005,m,schwarz
88980,71-80,m,12,122,Shih Tzu,NA,NA,NA,K,2005,m,schwarz/weiss
88993,51-60,w,7,72,Dackel,Mischling,NA,NA,K,2005,w,schwarz/braun
88995,51-60,w,7,71,West Highland White Terrier,NA,NA,NA,K,2005,w,weiss
88997,51-60,m,11,115,Schäfer,Mischling,NA,NA,I,2005,w,schwarz/beige
88999,41-50,w,5,51,Pudel,NA,NA,NA,K,2005,m,weiss/braun
89003,31-40,w,6,63,Beauceron,NA,NA,NA,I,2005,m,schwarz/rot
89016,81-90,w,7,72,Belgischer Schäfer,Mischling,NA,NA,I,2005,w,hellbraun
89018,31-40,w,2,21,Schnauzer,NA,Labrador Retriever,NA,I,2005,w,schwarz
89045,51-60,w,11,111,Deutscher Schäfer,NA,NA,NA,I,2005,m,schwarz/braun
89047,51-60,w,7,73,Schapendoes,NA,NA,NA,I,2005,m,schwarz/grau
89048,51-60,w,3,34,Mops,NA,NA,NA,K,2005,m,schwarz
89067,51-60,w,12,122,Podenco,Mischling,NA,NA,I,2005,w,schwarz/braun
89092,71-80,m,7,71,Mischling klein,NA,NA,NA,K,2005,w,hellbraun
89094,51-60,m,9,92,Parson Jack Russell Terrier,NA,NA,NA,K,2005,m,rot/weiss
89100,51-60,m,9,92,Jack Russel Terrier,NA,NA,NA,K,2005,m,tricolor
89118,31-40,w,5,51,Husky,NA,NA,NA,I,2005,w,beige/weiss
89135,31-40,w,5,51,Schäfer,Mischling,NA,NA,I,2005,w,tricolor
89137,71-80,w,8,81,Zwergpudel,NA,NA,NA,K,2005,w,apricot
89158,61-70,m,4,41,Chihuahua,NA,NA,NA,K,2005,m,beige
89158,61-70,m,4,41,Chihuahua,NA,NA,NA,K,2005,m,beige
89176,51-60,w,10,101,Yorkshire Terrier,Mischling,NA,NA,K,2005,w,schwarz/braun
89206,31-40,m,9,91,Malteser,NA,NA,NA,K,2005,w,weiss
89207,61-70,w,9,91,Pinscher,Mischling,NA,NA,K,2005,w,hellbraun
89209,31-40,w,10,101,Chihuahua,NA,NA,NA,K,2005,m,beige/braun
89265,51-60,w,7,72,Tibet Terrier,NA,NA,NA,K,2005,w,rot/braun/weiss
89265,51-60,w,7,72,Tibet Terrier,NA,Spaniel,NA,K,2005,m,rot/braun/weiss
89292,31-40,m,5,52,Segugio,Mischling,NA,NA,I,2005,m,schwarz
89299,31-40,m,9,91,Greyhound,NA,NA,NA,I,2005,m,schwarz
89340,31-40,w,2,24,Golden Retriever,NA,Spitz,NA,I,2005,m,gestromt
89355,41-50,w,1,11,Neufundländer,NA,Labrador Retriever,NA,I,2005,m,schwarz
89360,41-50,w,11,111,Bichon frisé,NA,NA,NA,K,2005,m,weiss
89384,41-50,m,3,33,Zwergpudel,NA,NA,NA,K,2005,m,schwarz/weiss
89394,41-50,w,7,72,Pudel,NA,NA,NA,K,2005,m,apricot
89483,51-60,w,6,61,Yorkshire Terrier,NA,NA,NA,K,2005,w,blue/tan
89564,41-50,w,8,82,Podenco Ibicenco,NA,NA,NA,I,2005,w,braun
89597,41-50,w,2,21,Pinscher,Mischling,NA,NA,K,2005,w,schwarz
89625,31-40,w,9,91,Terrier,Mischling,NA,NA,K,2005,w,schwarz
89683,51-60,m,11,119,Malteser,NA,Pekingese,NA,K,2005,m,braun/weiss
90662,61-70,m,5,51,Continental Bulldog,NA,NA,NA,I,2005,m,weiss gestromt
90800,41-50,w,10,101,Kleinspitz,NA,NA,NA,K,2005,m,schwarz
90894,21-30,w,10,101,Border Collie,Mischling,NA,NA,I,2005,w,schwarz/weiss
90924,31-40,m,3,34,Mischling klein,NA,Schäfer,NA,I,2005,m,braun/schwarz
91146,41-50,w,11,111,Vorstehhund,Mischling,NA,NA,I,2005,w,braun
91681,61-70,w,7,71,Spaniel,NA,NA,NA,K,2005,m,braun/weiss
91728,41-50,m,5,52,Jagdhund,Mischling,NA,NA,I,2005,m,schwarz/braun
92310,31-40,w,9,91,Maremmano,NA,Bergamasker,NA,I,2005,m,braun/weiss
92455,31-40,m,11,115,Malteser,NA,NA,NA,K,2005,w,weiss
92493,51-60,w,12,122,Labrador Retriever,NA,Golden Retriever,NA,I,2005,w,braun
92574,41-50,w,11,119,Pinscher,Mischling,NA,NA,K,2005,w,braun/schwarz
92624,71-80,w,6,63,Border Collie,NA,NA,NA,I,2005,w,schwarz/weiss
92936,71-80,w,11,111,Cairn Terrier,NA,NA,NA,K,2005,m,braun
93035,71-80,w,3,34,Mischling klein,NA,NA,NA,K,2005,w,schwarz/weiss
93270,81-90,w,9,91,Dackel,Mischling,NA,NA,K,2005,m,hellbraun
94718,41-50,m,11,111,Chihuahua,NA,NA,NA,K,2005,m,weiss
94955,61-70,w,7,73,Golden Retriever,NA,Labrador Retriever,NA,I,2005,w,creme
95247,41-50,w,2,21,Golden Retriever,NA,NA,NA,I,2005,w,golden
95338,51-60,w,2,21,West Highland White Terrier,NA,Pinscher,NA,K,2005,m,schwarz/braun
95680,71-80,w,7,72,Jack Russel Terrier,NA,NA,NA,K,2005,m,braun/weiss
96038,71-80,w,9,92,Mischling klein,NA,NA,NA,K,2005,m,weiss/schwarz/braun
96130,51-60,w,11,111,Mischling klein,NA,NA,NA,K,2005,m,tricolor
98087,81-90,m,2,24,Airedale Terrier,NA,NA,NA,I,2005,w,black/tan
98380,51-60,m,8,81,Mittelpudel,NA,NA,NA,K,2005,m,schwarz
98535,61-70,w,10,101,Jack Russel Terrier,NA,NA,NA,K,2005,m,tricolor
98568,51-60,m,1,11,Appenzeller,NA,Labrador Retriever,NA,I,2005,m,schwarz
98648,41-50,m,4,41,Jack Russel Terrier,NA,NA,NA,K,2005,w,schwarz/braun/weiss
98665,61-70,w,3,31,Mops,NA,NA,NA,K,2005,w,beige/schwarz
98688,51-60,w,11,115,Labrador Retriever,NA,Pudel,NA,I,2005,m,gelb
98705,41-50,m,5,51,Jack Russel Terrier,NA,NA,NA,K,2005,w,tricolor
98770,61-70,w,7,71,Jack Russel Terrier,NA,NA,NA,K,2005,w,tricolor
98774,51-60,m,6,61,Berner Sennenhund,NA,Border Collie,NA,I,2005,m,schwarz/braun/weiss
98777,31-40,m,11,119,Labrador Retriever,NA,NA,NA,I,2005,m,schwarz/weiss
98793,51-60,w,10,101,Mischling gross,NA,NA,NA,I,2005,w,grau/weiss
98849,31-40,w,6,61,Zwergschnauzer,NA,NA,NA,K,2005,w,schwarz/weiss
98866,51-60,w,4,42,Yorkshire Terrier,NA,NA,NA,K,2005,m,black/tan
98953,61-70,w,12,123,Pudel,NA,NA,NA,K,2005,m,weiss
99056,31-40,w,2,21,Silky Terrier,NA,NA,NA,K,2005,m,schwarz/braun
99099,51-60,m,7,71,Appenzeller,NA,Border Collie,NA,I,2005,w,schwarz/weiss
99133,81-90,w,7,74,Lakeland Terrier,NA,NA,NA,K,2005,m,black/tan
99171,31-40,w,3,34,Pudel,NA,Pekingese,NA,K,2005,w,grau
99210,21-30,w,2,21,Jack Russel Terrier,NA,NA,NA,K,2005,w,schwarz/braun
99314,51-60,m,3,31,Mops,NA,Beagle,NA,K,2005,w,rehbraun
99373,21-30,w,9,92,Zwergpinscher,NA,NA,NA,K,2005,m,schwarz/braun
99734,61-70,w,9,92,Mischling klein,NA,NA,NA,K,2005,m,beige
99792,61-70,w,7,72,Labrador Retriever,NA,NA,NA,I,2005,m,braun
99890,71-80,w,11,115,Cairn Terrier,NA,NA,NA,K,2005,w,brindle
99937,61-70,w,5,51,Yorkshire Terrier,NA,NA,NA,K,2005,m,black/tan
100045,51-60,w,4,42,Pekingese,NA,NA,NA,K,2005,m,tricolor
100055,31-40,m,5,51,American Staffordshire Terrier,NA,Rhodesian Ridgeback,NA,II,2005,w,braun
100068,61-70,w,8,82,West Highland White Terrier,NA,NA,NA,K,2005,m,weiss
100142,41-50,m,4,42,Mops,NA,NA,NA,K,2005,w,beige
100239,61-70,m,12,121,Cocker Spaniel,NA,NA,NA,K,2005,w,schwarz
100252,31-40,m,11,115,Zwergpinscher,NA,NA,NA,K,2005,m,schwarz/braun
100261,51-60,m,9,92,Zwergpudel,NA,NA,NA,K,2005,m,schwarz/weiss
100287,21-30,w,10,101,Chihuahua,NA,NA,NA,K,2005,w,weiss/braun
100351,21-30,w,12,122,Schäfer,Mischling,NA,NA,I,2005,m,braun/schwarz
100537,31-40,w,6,63,Chihuahua,NA,NA,NA,K,2005,m,beige
101370,41-50,w,8,83,Chihuahua,Mischling,NA,NA,K,2005,w,schwarz
101428,71-80,w,4,42,West Highland White Terrier,NA,NA,NA,K,2005,w,weiss
101800,31-40,w,9,92,Cocker Spaniel,NA,NA,NA,K,2005,m,braun
101960,31-40,w,4,41,Pudel,NA,NA,NA,K,2005,m,schwarz
102354,31-40,w,2,24,Tibetan Spaniel,NA,NA,NA,K,2005,w,zobel
102709,51-60,w,11,111,Pekingese,NA,NA,NA,K,2005,w,schwarz/weiss
102925,31-40,m,9,91,Mischling klein,NA,NA,NA,K,2005,m,tricolor
103219,51-60,w,4,42,Französische Bulldogge,NA,NA,NA,K,2005,w,schwarz/weiss
103585,51-60,w,11,119,Schäfer,NA,Border Collie,NA,I,2005,w,schwarz/weiss
104705,51-60,w,8,83,Manchester Terrier,NA,NA,NA,K,2005,m,schwarz
104860,31-40,w,1,13,Zwergspitz,NA,NA,NA,K,2005,m,rot
104899,51-60,m,4,41,Dalmatiner,NA,NA,NA,I,2005,w,weiss/schwarz
104940,31-40,w,3,33,Belgischer Schäfer,NA,NA,NA,I,2005,m,beige
105170,31-40,m,11,115,Golden Retriever,NA,Deutscher Schäfer,NA,I,2005,m,schwarz/braun
105436,51-60,m,2,21,Samojede,NA,NA,NA,I,2005,m,weiss
105506,51-60,w,2,23,Grosspudel,NA,NA,NA,I,2005,m,schwarz
105685,41-50,m,4,42,Labrador Retriever,NA,NA,NA,I,2005,w,braun
105743,91-100,w,7,72,Sennenhund,Mischling,NA,NA,I,2005,w,tricolor
105967,31-40,w,2,21,Jack Russel Terrier,Mischling,NA,NA,K,2005,w,schwarz/braun
106243,31-40,w,8,81,Chihuahua,NA,NA,NA,K,2005,m,braun
106864,71-80,m,4,42,Mischling klein,NA,NA,NA,K,2005,w,braun/weiss
106996,71-80,w,10,101,Mischling klein,NA,NA,NA,K,2005,m,weiss/braun/schwarz
107650,31-40,w,11,111,Tibetan Spaniel,NA,NA,NA,K,2005,m,schwarz
110095,41-50,w,2,21,Berner Sennenhund,NA,Retriever,NA,I,2005,m,schwarz/braun
110126,51-60,w,2,21,Zwergschnauzer,NA,NA,NA,K,2005,m,grau
110379,41-50,w,7,74,Entlebucher,Mischling,NA,NA,I,2005,w,tricolor
110709,51-60,w,7,71,Soft Coated Wheaten Terrier,NA,NA,NA,I,2005,m,weizen
110872,51-60,w,10,102,Shih Tzu,NA,NA,NA,K,2005,w,braun
111814,41-50,w,6,63,Chihuahua,NA,NA,NA,K,2005,m,schwarz/weiss/braun
111996,41-50,m,11,115,Mischling klein,NA,NA,NA,K,2005,m,braun
112162,21-30,w,6,61,Greyhound,NA,NA,NA,I,2005,m,weiss/grau
113088,41-50,m,9,92,Labrador Retriever,Mischling,NA,NA,I,2005,m,schwarz
113315,61-70,w,4,41,Mischling klein,NA,NA,NA,K,2005,w,grau/schwarz
114338,31-40,m,1,14,Beagle,NA,NA,NA,K,2005,w,beige/weiss
114485,51-60,w,1,11,Chihuahua,NA,NA,NA,K,2005,m,weiss
114509,31-40,w,3,34,Petit Basset Griffon,NA,NA,NA,K,2005,m,beige
114583,41-50,m,6,63,Border Collie,Mischling,NA,NA,I,2005,m,schwarz/weiss
115009,61-70,w,11,119,Rottweiler,Mischling,NA,NA,I,2005,w,schwarz/braun
115873,31-40,w,11,111,Mischling klein,NA,NA,NA,K,2005,m,braun
117386,21-30,m,10,102,Mischling klein,NA,NA,NA,K,2005,w,tricolor
