owner_id,age,gender,city_district,quarter,primary_breed,is_hybrid,secondary_breed,is_secondary_hybrid,breed_type,dog_yob,dog_gender,dog_color
83171,51-60,w,7,73,Airedale Terrier,NA,NA,NA,I,2006,w,black/tan
83427,41-50,w,12,123,Mischling klein,NA,NA,NA,K,2006,m,weiss
83452,71-80,w,6,63,Jack Russel Terrier,NA,NA,NA,K,2006,w,tricolor
83508,51-60,w,9,92,Malteser,NA,NA,NA,K,2006,w,weiss
83690,51-60,w,2,21,Tibet Terrier,NA,NA,NA,K,2006,m,grau
83850,41-50,m,10,101,Cirneco dell'Etna,NA,NA,NA,I,2006,w,hellbraun
84003,61-70,w,8,82,Scottish Terrier,NA,NA,NA,K,2006,w,schwarz
84136,61-70,m,9,92,Labrador Retriever,Mischling,NA,NA,I,2006,m,schwarz
84153,41-50,w,3,33,Schäfer,Mischling,NA,NA,I,2006,w,blondfarben
84226,71-80,w,11,119,Deutscher Schäfer,NA,NA,NA,I,2006,w,schwarz/braun
84233,51-60,m,10,101,Deutscher Langhaarschäfer,NA,NA,NA,I,2006,w,schwarz/braun
84247,71-80,w,11,115,Cavalier King Charles Spaniel,NA,NA,NA,K,2006,m,braun/weiss
84310,51-60,m,4,42,Afghane,NA,NA,NA,I,2006,w,golden
84390,61-70,m,6,63,Mittelschnauzer,NA,NA,NA,I,2006,m,schwarz
84408,51-60,w,9,92,Galgo,NA,NA,NA,I,2006,w,weiss
84574,71-80,w,7,71,Toy Pudel,NA,NA,NA,K,2006,m,apricot
84576,51-60,w,11,111,Deutscher Boxer,NA,NA,NA,I,2006,m,dunkel gestromt
84811,61-70,m,2,21,Havaneser,Mischling,NA,NA,K,2006,w,schwarz
84854,51-60,w,10,101,Labrador Retriever,Mischling,NA,NA,I,2006,w,schwarz/weiss
84878,61-70,w,10,101,Dachshund,NA,NA,NA,K,2006,w,saufarben
84941,81-90,w,10,102,Breton,Mischling,NA,NA,I,2006,w,weiss
84959,71-80,w,3,33,Schäfer,Mischling,NA,NA,I,2006,w,schwarz/braun
85004,61-70,w,2,21,Terrier,Mischling,NA,NA,K,2006,w,schwarz/braun
85037,41-50,w,9,92,Pudel,NA,Tibet Terrier,NA,K,2006,m,schwarz/weiss
85356,71-80,w,2,24,Rauhaar Dackel,NA,NA,NA,K,2006,m,saufarben
85482,61-70,w,6,61,Jack Russel Terrier,NA,NA,NA,K,2006,w,tricolor
85520,71-80,w,7,74,Zwergpudel,NA,NA,NA,K,2006,w,schwarz
85648,51-60,w,11,111,English Setter,NA,NA,NA,I,2006,w,tricolor
85727,61-70,w,7,73,Dackel,Mischling,NA,NA,K,2006,w,braun
85731,61-70,w,7,73,Beauceron Berge de Beauce,NA,NA,NA,I,2006,m,schwarz/braun
85777,71-80,w,3,34,Chihuahua,NA,NA,NA,K,2006,m,schwarz/weiss
85779,51-60,w,9,92,Flat Coated Retriever,NA,NA,NA,I,2006,w,schwarz
85889,71-80,m,10,102,Mischling klein,NA,NA,NA,K,2006,w,weiss
85909,51-60,w,3,33,Dackel,NA,Terrier,NA,K,2006,m,tricolor
85925,51-60,m,4,42,Holländischer Schäfer,NA,NA,NA,I,2006,w,schwarz/braun
86198,51-60,m,9,91,Mischling klein,NA,NA,NA,K,2006,w,schwarz/braun
86812,61-70,m,6,61,Jack Russel Terrier,NA,NA,NA,K,2006,m,braun/weiss/schwarz
87527,61-70,w,4,42,Golden Retriever,NA,NA,NA,I,2006,w,golden
87623,71-80,w,12,122,Yorkshire Terrier,NA,NA,NA,K,2006,m,blue/tan
87636,51-60,w,10,101,Sennenhund,Mischling,NA,NA,I,2006,m,tricolor
87948,51-60,w,9,92,Yorkshire Terrier,NA,NA,NA,K,2006,w,black/tan
87982,41-50,m,12,122,Yorkshire Terrier,Mischling,NA,NA,K,2006,w,schwarz/gelb
88190,61-70,w,11,115,Mischling klein,NA,NA,NA,K,2006,m,braun
88250,31-40,w,7,74,Sibirischer Husky,NA,NA,NA,I,2006,m,schwarz/weiss
88510,41-50,w,10,101,Labrador Retriever,NA,NA,NA,I,2006,w,schwarz
88770,61-70,w,11,115,Dachshund,NA,NA,NA,K,2006,m,rot
88806,51-60,w,12,123,Chihuahua,NA,NA,NA,K,2006,w,schwarz/weiss
88850,51-60,w,9,92,Yorkshire Terrier,NA,NA,NA,K,2006,w,tricolor
88850,51-60,w,9,92,Yorkshire Terrier,NA,NA,NA,K,2006,m,blue/tan
88923,51-60,w,12,122,West Highland White Terrier,NA,NA,NA,K,2006,m,weiss
88924,61-70,m,9,91,Mischling klein,NA,NA,NA,K,2006,m,tricolor
88930,51-60,w,9,92,Zwergpudel,NA,NA,NA,K,2006,m,apricot
88981,61-70,w,4,41,Mischling klein,NA,NA,NA,K,2006,m,schwarz/braun
88996,71-80,w,6,61,Mischling klein,NA,NA,NA,K,2006,w,tricolor
89025,51-60,w,3,31,Eurasier,NA,NA,NA,I,2006,w,grau
89038,41-50,w,3,34,Jack Russel Terrier,NA,NA,NA,K,2006,w,tricolor
89050,41-50,m,11,111,Mischling klein,NA,NA,NA,K,2006,w,beige
89058,71-80,m,8,83,Deutscher Schäfer,NA,NA,NA,I,2006,w,schwarz/gelb
89071,51-60,m,4,42,Mops,NA,NA,NA,K,2006,m,braun
89076,51-60,w,8,83,Flat Coated Retriever,NA,NA,NA,I,2006,m,schwarz
89089,71-80,w,6,61,Münsterländer,NA,NA,NA,I,2006,m,braun/weiss
89110,51-60,w,7,72,Parson Jack Russell Terrier,NA,NA,NA,K,2006,w,tricolor
89113,51-60,w,7,74,Labrador Retriever,NA,NA,NA,I,2006,w,gelb
89120,71-80,w,12,122,Dalmatiner,NA,NA,NA,I,2006,w,braun/weiss
89127,51-60,w,11,115,Kromfohrländer,NA,NA,NA,I,2006,m,weiss/braun
89141,41-50,w,12,121,Jack Russel Terrier,Mischling,NA,NA,K,2006,w,schwarz/weiss
89143,41-50,w,12,121,Pekingese,NA,NA,NA,K,2006,w,hellbraun
89151,31-40,w,2,23,Chihuahua,NA,NA,NA,K,2006,w,schwarz/weiss
89153,21-30,w,12,122,Boxer,NA,Appenzeller,NA,I,2006,w,weiss/beige
89154,61-70,m,4,44,Jack Russel Terrier,NA,Schnauzer,NA,I,2006,m,schwarz/braun/weiss
89160,61-70,w,7,74,Coton de Tulear,NA,NA,NA,K,2006,w,weiss
89168,61-70,w,7,71,Lagotto Romagnolo,NA,NA,NA,I,2006,m,braun
89169,71-80,w,11,119,Havaneser,NA,NA,NA,K,2006,m,schwarz/weiss
89180,51-60,w,8,81,Jack Russel Terrier,NA,NA,NA,K,2006,m,tricolor
89190,51-60,w,2,21,Cairn Terrier,NA,NA,NA,K,2006,m,beige/rot
89193,41-50,m,9,92,Riesenschnauzer,NA,NA,NA,I,2006,w,schwarz
89209,31-40,w,10,101,Chihuahua,NA,NA,NA,K,2006,m,schwarz
89221,31-40,m,9,92,Belgischer Schäfer,Mischling,NA,NA,I,2006,w,schwarz/weiss
89222,51-60,w,6,61,Golden Retriever,NA,NA,NA,I,2006,w,blondfarben
89240,61-70,m,11,115,Yorkshire Terrier,NA,NA,NA,K,2006,w,grau/silber
89250,31-40,w,3,31,Weimaraner,NA,NA,NA,I,2006,w,grau/braun
89252,51-60,w,7,74,Mischling klein,NA,NA,NA,K,2006,m,schwarz
89254,71-80,w,9,92,Labrador Retriever,NA,NA,NA,I,2006,w,schwarz
89256,81-90,m,11,115,Irish Setter,NA,NA,NA,I,2006,m,braun
89260,41-50,m,5,52,Jack Russel Terrier,NA,NA,NA,K,2006,w,tricolor
89269,51-60,w,7,71,Welsh Springer Spaniel,NA,NA,NA,I,2006,m,weiss/braun
89279,71-80,m,8,82,Tervueren,NA,Belgischer Schäfer,NA,I,2006,w,schwarz/braun/rot
89286,51-60,w,2,23,Mischling klein,NA,NA,NA,K,2006,w,hellbraun
89290,41-50,m,9,92,Malteser,NA,NA,NA,K,2006,w,weiss
89296,61-70,w,9,92,Irish Terrier,NA,NA,NA,I,2006,m,rot
89302,61-70,m,6,63,English Setter,NA,NA,NA,I,2006,m,weiss/braun
89303,51-60,m,9,92,Zwergpudel,NA,NA,NA,K,2006,w,schwarz
89310,41-50,w,6,63,Dalmatiner,NA,NA,NA,I,2006,w,schwarz/weiss
89313,21-30,w,9,91,Border Collie,Mischling,NA,NA,I,2006,w,tricolor
89320,71-80,w,9,92,Zwergpudel,NA,NA,NA,K,2006,w,silber
89332,51-60,w,1,11,Chihuahua,NA,NA,NA,K,2006,m,silbergrau
89332,51-60,w,1,11,Chihuahua,NA,NA,NA,K,2006,m,beige/weiss
89338,41-50,m,5,52,Schäfer,Mischling,NA,NA,I,2006,m,braun/schwarz/grau
89348,51-60,w,8,81,Schäfer,Mischling,NA,NA,I,2006,w,schwarz/braun
89349,71-80,m,3,31,Labrador Retriever,NA,NA,NA,I,2006,w,schwarz
89350,41-50,w,7,73,Spanischer Windhund,NA,NA,NA,I,2006,m,schwarz
89353,61-70,w,7,71,Continental Bulldog,NA,NA,NA,I,2006,m,braun/schwarz/weiss
89358,41-50,w,9,91,Jack Russel Terrier,NA,NA,NA,K,2006,w,tricolor
89363,41-50,w,3,31,Chihuahua,NA,NA,NA,K,2006,m,braun
89366,51-60,w,3,31,Jack Russel Terrier,NA,NA,NA,K,2006,w,tricolor
89378,51-60,w,11,119,Italienisches Windspiel,NA,NA,NA,K,2006,m,grau
89413,61-70,m,7,74,Parson Jack Russell Terrier,NA,NA,NA,K,2006,m,weiss/beige
89414,71-80,w,2,24,Cairn Terrier,NA,NA,NA,K,2006,w,beige
89415,51-60,w,7,74,Dachshund,NA,NA,NA,K,2006,m,saufarben
89415,51-60,w,7,74,Dachshund,NA,NA,NA,K,2006,m,saufarben
89423,51-60,w,4,44,Yorkshire Terrier,NA,NA,NA,K,2006,w,blue/tan
89427,41-50,w,9,92,Whippet,Mischling,NA,NA,I,2006,w,weiss/braun
89433,41-50,w,11,111,Chihuahua,NA,NA,NA,K,2006,m,weiss/braun
89433,41-50,w,11,111,Chihuahua,NA,NA,NA,K,2006,m,hellbraun
89436,71-80,m,9,92,Malteser,Mischling,NA,NA,K,2006,m,weiss
89438,51-60,m,7,71,American Bulldog,NA,NA,NA,I,2006,w,weiss/braun
89441,61-70,w,10,102,Yorkshire Terrier,NA,NA,NA,K,2006,w,black/tan
89445,81-90,w,12,123,Chihuahua,NA,NA,NA,K,2006,m,schwarz/weiss
89448,51-60,w,6,61,Chihuahua,NA,NA,NA,K,2006,m,schwarz/weiss
89453,61-70,w,10,102,Havaneser,NA,NA,NA,K,2006,w,braun/weiss
89458,61-70,m,2,21,Flat Coated Retriever,NA,NA,NA,I,2006,w,schwarz
89459,61-70,w,4,41,Toypudel,NA,NA,NA,K,2006,m,weiss
89461,41-50,w,9,92,Dackel,NA,Foxterrier,NA,K,2006,w,hellbraun
89466,41-50,w,9,91,Chihuahua,NA,NA,NA,K,2006,m,weiss/braun
89477,71-80,w,3,34,Zwergpudel,NA,NA,NA,K,2006,w,braun
89478,41-50,w,7,71,Rauhaar Dackel,NA,NA,NA,K,2006,w,saufarben
89482,51-60,w,7,74,Havaneser,NA,NA,NA,K,2006,w,beige
89489,31-40,w,3,34,Gos d'Atura Català,NA,NA,NA,I,2006,w,braun
89494,41-50,w,2,23,Beagle,NA,NA,NA,K,2006,w,tricolor
89524,51-60,w,10,101,Magyar Viszla,NA,NA,NA,I,2006,m,braun
89528,31-40,w,5,51,Mischling klein,NA,NA,NA,K,2006,m,tricolor
89538,61-70,w,7,74,Mischling klein,NA,NA,NA,K,2006,w,schwarz/braun
89539,41-50,m,11,119,Terrier,Mischling,NA,NA,K,2006,w,schwarz
89559,41-50,w,9,92,Malteser,NA,NA,NA,K,2006,w,weiss
89570,31-40,m,11,111,Pinscher,NA,NA,NA,K,2006,m,braun
89584,31-40,w,5,51,Podenco,NA,NA,NA,I,2006,w,hellbraun
89586,81-90,w,7,72,Pudel,NA,NA,NA,K,2006,m,grau/schwarz
89587,61-70,m,8,81,Weimaraner,NA,NA,NA,I,2006,w,silber
89591,61-70,m,6,63,Berger de Brie,NA,NA,NA,I,2006,m,schwarz
89595,31-40,w,3,31,Thai Ridgeback,NA,NA,NA,I,2006,w,sandfarbig
89606,31-40,m,4,42,Maremma-Abruzzenhund,NA,Englische Bulldogge,NA,I,2006,m,fauve
89609,31-40,w,2,21,Australian Cattle Dog,NA,NA,NA,I,2006,w,weiss/rot
89644,31-40,w,3,31,Australian Shepherd,Mischling,NA,NA,I,2006,w,schwarz/grau/weiss
89650,41-50,m,8,82,Dachshund,NA,NA,NA,K,2006,w,schwarz/rot
89658,31-40,w,12,123,Deutscher Schäfer,NA,NA,NA,I,2006,w,grau
89661,51-60,m,3,31,Belgischer Schäfer,NA,NA,NA,I,2006,w,fauve
89664,31-40,m,4,42,Chihuahua,NA,NA,NA,K,2006,w,braun
89667,51-60,w,4,42,Chihuahua,NA,NA,NA,K,2006,m,braun
89707,51-60,w,12,121,Chihuahua,NA,NA,NA,K,2006,m,tricolor
89710,41-50,m,9,92,Golden Retriever,NA,Labrador Retriever,NA,I,2006,m,beige
89747,51-60,m,11,115,Poitevin Jagdhund,NA,NA,NA,I,2006,w,tricolor
89753,31-40,w,7,74,Deutscher Schäfer,NA,NA,NA,I,2006,m,gelb/schwarz
89757,51-60,w,6,61,Mischling klein,NA,NA,NA,K,2006,w,weiss
89758,51-60,m,2,23,Mischling klein,NA,NA,NA,K,2006,w,schwarz/grau/weiss
89765,31-40,w,6,61,Terrier,Mischling,NA,NA,K,2006,w,schwarz
89779,71-80,m,7,74,Mischling klein,NA,NA,NA,K,2006,m,weiss/creme
90050,51-60,w,6,61,Schäfer,Mischling,NA,NA,I,2006,w,schwarz/braun
90083,61-70,w,8,83,Langhaardackel,NA,NA,NA,K,2006,m,schwarz/rot
90319,51-60,w,4,44,Belgischer Schäfer,Mischling,NA,NA,I,2006,m,schwarz
90328,31-40,w,4,42,Französische Bulldogge,NA,NA,NA,K,2006,w,braun schwarz gestromt
90363,71-80,w,6,63,Malteser,NA,NA,NA,K,2006,m,weiss
90455,41-50,m,4,42,Windhund,Mischling,NA,NA,I,2006,m,schwarz/braun
90487,61-70,w,6,61,Havaneser,NA,NA,NA,K,2006,w,zobel beige
90583,71-80,m,10,101,Tibet Terrier,NA,NA,NA,K,2006,m,schwarz/weiss
90660,51-60,m,10,101,Beagle,NA,NA,NA,K,2006,m,tricolor
90895,41-50,m,9,92,Golden Retriever,NA,Labrador Retriever,NA,I,2006,w,schwarz
90954,31-40,w,11,111,Australian Shepherd,NA,NA,NA,I,2006,w,blue/merle
90993,71-80,m,7,73,Malteser,NA,NA,NA,K,2006,m,weiss
91145,51-60,w,10,101,Jack Russel Terrier,NA,NA,NA,K,2006,m,tricolor
91356,71-80,w,2,24,Appenzeller Sennenhund,NA,NA,NA,I,2006,m,tricolor
92060,31-40,w,3,31,Staffordshire Bull Terrier,NA,Boxer,NA,II,2006,m,braun/schwarz/weiss
92158,51-60,w,3,34,Soft Coated Wheaten Terrier,NA,NA,NA,I,2006,w,wildfarbig
92328,61-70,w,11,119,Bergamasker,NA,Appenzeller,NA,I,2006,w,braun/weiss
92596,41-50,w,11,119,Mops,NA,NA,NA,K,2006,w,beige/schwarz
92750,51-60,w,11,111,Podenco,NA,NA,NA,I,2006,m,rot/braun
92844,51-60,m,5,52,Labrador Retriever,NA,NA,NA,I,2006,m,gelb
93125,71-80,w,9,91,Coton de Tulear,NA,NA,NA,K,2006,w,weiss
93164,71-80,w,2,24,Lagotto Romagnolo,NA,NA,NA,I,2006,m,braun/weiss
93435,51-60,w,5,51,Mischling klein,NA,NA,NA,K,2006,m,braun/schwarz
93664,61-70,w,7,74,Dachshund,NA,NA,NA,K,2006,w,schwarz/rot
93675,51-60,w,7,72,Dalmatiner,NA,NA,NA,I,2006,m,weiss/schwarz
93929,61-70,w,3,34,Mischling klein,NA,NA,NA,K,2006,w,beige/weiss
94020,31-40,w,10,101,Mischling klein,NA,NA,NA,K,2006,w,braun
94059,31-40,w,6,63,Labrador Retriever,Mischling,NA,NA,I,2006,w,braun
94622,61-70,m,7,71,Collie,Mischling,NA,NA,I,2006,w,rot/weiss
94783,41-50,w,2,21,Yorkshire Terrier,NA,NA,NA,K,2006,w,black/tan
94803,61-70,w,11,111,Mischling klein,NA,NA,NA,K,2006,m,beige
94813,31-40,w,8,81,Sennenhund,Mischling,NA,NA,I,2006,w,tricolor
95469,51-60,w,11,111,West Highland White Terrier,NA,NA,NA,K,2006,m,weiss
95625,41-50,w,11,111,Deutscher Schäfer,NA,Border Collie,NA,I,2006,w,tricolor
95675,41-50,w,12,123,Sheltie,NA,NA,NA,K,2006,w,tricolor
95738,61-70,m,3,31,Labrador Retriever,NA,NA,NA,I,2006,m,gelb
95829,51-60,w,9,92,Beagle,NA,NA,NA,K,2006,m,tricolor
95863,41-50,m,6,63,Mischling klein,NA,NA,NA,K,2006,w,braun/schwarz
96007,51-60,m,7,73,Whippet,NA,NA,NA,I,2006,m,weiss/braun
96212,71-80,w,11,115,West Highland White Terrier,NA,NA,NA,K,2006,m,weiss
96440,31-40,w,7,74,Mischling gross,NA,NA,NA,I,2006,w,weiss
96546,61-70,m,4,44,Jack Russel Terrier,NA,NA,NA,K,2006,m,braun/weiss
96961,81-90,w,7,72,Cocker Spaniel,NA,NA,NA,K,2006,w,rot
97106,41-50,m,10,101,Labrador Retriever,NA,NA,NA,I,2006,m,schwarz
97774,51-60,w,10,101,Schäfer,Mischling,NA,NA,I,2006,w,braun
97925,51-60,w,11,115,Rauhaar Dackel,NA,NA,NA,K,2006,w,dunkelbraun
98354,51-60,w,4,42,West Highland White Terrier,NA,NA,NA,K,2006,m,weiss
98655,51-60,m,10,101,West Highland White Terrier,NA,NA,NA,K,2006,m,weiss
98732,51-60,m,2,21,Lagotto Romagnolo,NA,NA,NA,I,2006,w,braun/grau
98772,31-40,m,2,21,Sheltie,NA,NA,NA,K,2006,w,gold/sable
98790,51-60,m,12,123,Bergamasker,Mischling,NA,NA,I,2006,m,schwarz/grau/weiss
98842,51-60,w,11,111,Yorkshire Terrier,NA,NA,NA,K,2006,m,black/tan
98864,41-50,w,6,63,Mischling klein,NA,NA,NA,K,2006,w,schwarz/weiss
98875,71-80,w,9,92,Jack Russel Terrier,NA,NA,NA,K,2006,m,weiss/braun
98901,51-60,w,12,122,Zwergspitz,NA,NA,NA,K,2006,w,schwarz
98903,51-60,w,10,101,Malteser,NA,NA,NA,K,2006,m,weiss
98930,61-70,w,11,115,Mops,NA,NA,NA,K,2006,m,beige
98967,41-50,m,3,31,Schweizer Sennenhund,Mischling,NA,NA,I,2006,w,schwarz/weiss/braun
99033,41-50,w,9,92,Yorkshire Terrier,NA,NA,NA,K,2006,m,braun/schwarz
99050,21-30,w,11,119,Zwergpudel,NA,NA,NA,K,2006,w,hellbraun
99094,31-40,w,11,111,Zwergpinscher,NA,NA,NA,K,2006,m,braun
99106,31-40,m,4,42,Mops,NA,NA,NA,K,2006,m,schwarz
99107,51-60,w,7,71,Dackel,Mischling,NA,NA,K,2006,w,hellbraun
99109,51-60,w,10,102,Jack Russel Terrier,NA,NA,NA,K,2006,m,tricolor
99157,51-60,w,9,91,Jack Russel Terrier,NA,NA,NA,K,2006,m,schwarz/weiss
99177,71-80,w,5,51,Shih Tzu,NA,NA,NA,K,2006,m,tricolor
99323,51-60,m,9,92,Chow Chow,Mischling,NA,NA,I,2006,w,braun
99325,31-40,w,3,34,Mops,NA,NA,NA,K,2006,w,beige
99345,41-50,w,9,91,Mischling klein,NA,NA,NA,K,2006,m,schwarz/weiss
99345,41-50,w,9,91,Mischling gross,NA,NA,NA,I,2006,m,weiss/braun
99370,41-50,m,4,42,Jack Russel Terrier,NA,NA,NA,K,2006,w,tricolor
99686,61-70,m,4,44,Mischling klein,NA,NA,NA,K,2006,w,weiss/braun
99693,61-70,w,11,111,English Setter,NA,NA,NA,I,2006,w,schwarz/weiss
99705,31-40,m,11,111,Shar Pei,NA,NA,NA,I,2006,w,beige
99722,81-90,w,8,83,Mischling klein,NA,NA,NA,K,2006,m,weiss
99730,41-50,w,10,101,Löwchen,NA,NA,NA,K,2006,w,grau
99768,41-50,w,2,21,Galgo Español,NA,NA,NA,I,2006,w,beige
99793,41-50,w,10,101,Mischling klein,NA,NA,NA,K,2006,m,schwarz/weiss
99856,61-70,w,7,72,Labrador Retriever,NA,Dachshund,NA,I,2006,m,schwarz
99889,41-50,m,11,111,Chihuahua,NA,NA,NA,K,2006,m,braun
99898,51-60,w,10,101,Terrier,Mischling,NA,NA,K,2006,w,tricolor
99914,41-50,m,3,31,Jack Russel Terrier,NA,NA,NA,K,2006,m,schwarz/weiss
99933,61-70,w,9,92,Mischling klein,NA,NA,NA,K,2006,m,grau/weiss
99935,71-80,m,4,44,Bardino,NA,NA,NA,K,2006,w,braun gestromt
100056,31-40,w,11,119,West Highland White Terrier,NA,NA,NA,K,2006,m,weiss
100070,51-60,w,9,91,Pekingese,NA,NA,NA,K,2006,m,braun/schwarz
100114,41-50,m,3,34,Jack Russel Terrier,NA,NA,NA,K,2006,m,tricolor
100163,31-40,w,10,101,Rehpinscher,NA,NA,NA,K,2006,m,braun
100264,41-50,m,12,122,Dogo Argentino,NA,NA,NA,I,2006,m,weiss
100265,61-70,m,9,91,Mischling klein,NA,NA,NA,K,2006,w,schwarz/braun
100466,31-40,m,10,102,Beagle,NA,NA,NA,K,2006,m,tricolor
100879,41-50,w,5,51,Mischling klein,NA,NA,NA,K,2006,m,weiss/beige
102378,31-40,w,9,92,Mops,NA,NA,NA,K,2006,w,schwarz
102395,41-50,w,12,121,Golden Retriever,NA,NA,NA,I,2006,w,golden
102767,71-80,w,10,102,Dackel,NA,Terrier,NA,K,2006,m,schwarz/braun/weiss
102908,71-80,w,11,119,Mischling klein,NA,NA,NA,K,2006,w,grau/schwarz
103421,61-70,w,11,111,Bolonka Zwetna,NA,Shih Tzu,NA,K,2006,w,tricolor
103530,71-80,w,10,101,Mischling klein,NA,NA,NA,K,2006,m,hellbraun/weiss
103603,51-60,w,7,72,Jack Russel Terrier,Mischling,NA,NA,K,2006,w,weiss/schwarz
103896,41-50,m,11,111,Papillon,NA,NA,NA,K,2006,m,braun/weiss
104038,31-40,w,9,92,Malteser,NA,NA,NA,K,2006,m,weiss
104214,51-60,m,8,83,Welsh Corgi,NA,NA,NA,K,2006,w,tricolor
104269,21-30,w,3,31,Golden Retriever,NA,NA,NA,I,2006,m,tricolor
104733,51-60,m,9,91,Labrador Retriever,NA,NA,NA,I,2006,m,braun
104994,71-80,m,7,74,Beagle,NA,NA,NA,K,2006,m,tricolor
105007,31-40,m,11,115,Yorkshire Terrier,NA,NA,NA,K,2006,w,black/tan
105124,31-40,w,4,44,Kerry Blue Terrier,NA,NA,NA,I,2006,w,schwarz
105152,61-70,w,10,101,Mischling klein,NA,NA,NA,K,2006,m,schwarz/beige
106981,51-60,m,12,123,Yorkshire Terrier,NA,NA,NA,K,2006,w,black/tan
107606,41-50,w,9,91,Zwergpinscher,NA,Dachshund,NA,K,2006,m,schwarz/braun
