owner_id,age,gender,city_district,quarter,primary_breed,is_hybrid,secondary_breed,is_secondary_hybrid,breed_type,dog_yob,dog_gender,dog_color
82660,71-80,w,7,74,Schäfer,NA,Appenzeller Sennenhund,NA,I,2004,m,tricolor
82706,71-80,w,7,74,Tibet Terrier,NA,NA,NA,K,2004,m,schwarz/weiss
82720,71-80,w,7,74,Flat Coated Retriever,NA,NA,NA,I,2004,w,braun
82852,61-70,w,9,92,Chinese Crested Powderpuff,NA,NA,NA,K,2004,m,braun/weiss
82934,51-60,m,2,23,Samojede,NA,NA,NA,I,2004,w,weiss
83237,51-60,w,9,92,Riesenschnauzer,NA,NA,NA,I,2004,m,schwarz
83308,51-60,w,4,41,Yorkshire Terrier,Mischling,NA,NA,K,2004,m,grau
83313,61-70,w,9,92,Appenzeller,Mischling,NA,NA,I,2004,m,schwarz/weiss
83455,71-80,m,10,101,Mischling gross,NA,NA,NA,I,2004,m,braun
83523,51-60,w,8,83,Katalanischer Hirtenhund,NA,NA,NA,I,2004,w,sandfarbig
83547,71-80,w,11,115,West Highland White Terrier,NA,NA,NA,K,2004,m,weiss
83564,71-80,m,10,101,Zwergdackel,NA,NA,NA,K,2004,m,schwarz/rot
83645,51-60,m,9,91,Langhaardackel,NA,NA,NA,K,2004,m,rot
83651,51-60,m,3,31,Flat Coated Retriever,NA,NA,NA,I,2004,w,schwarz/grau
83946,71-80,w,9,91,Golden Retriever,Mischling,NA,NA,I,2004,w,golden
84094,81-90,m,9,91,Border Collie,NA,NA,NA,I,2004,w,schwarz/weiss
84155,71-80,m,10,101,Border Collie,NA,Appenzeller,NA,I,2004,w,schwarz/weiss
84414,51-60,w,9,92,Mittelpudel,NA,NA,NA,K,2004,m,dunkelbraun
84602,71-80,w,6,63,Dachsbracke,Mischling,NA,NA,K,2004,w,braun
84804,51-60,w,9,92,Jack Russel Terrier,NA,NA,NA,K,2004,w,tricolor
84961,71-80,w,2,21,Pudel,NA,NA,NA,K,2004,w,schwarz
85022,51-60,w,9,92,Foxterrier,NA,NA,NA,K,2004,w,tricolor
85077,81-90,m,10,101,Dachshund,NA,NA,NA,K,2004,w,schwarz
85089,61-70,m,9,92,Appenzeller,Mischling,NA,NA,I,2004,w,dunkelbraun
85152,61-70,m,6,61,Mischling klein,NA,NA,NA,K,2004,m,beige
85306,61-70,w,11,111,Prager Rattler,NA,NA,NA,K,2004,m,goldbraun
85375,81-90,m,7,74,Zwergdackel,NA,NA,NA,K,2004,m,rot/braun
85426,71-80,w,12,122,Belgischer Schäfer,NA,NA,NA,I,2004,w,gold/schwarz
85485,51-60,w,11,119,Whippet,NA,NA,NA,I,2004,w,rot/schwarz
85495,61-70,w,7,74,Labrador Retriever,NA,NA,NA,I,2004,m,braun
85505,71-80,m,7,74,Border Collie,NA,NA,NA,I,2004,m,weiss/schwarz
85539,51-60,w,7,74,Bergamasker,NA,NA,NA,I,2004,w,schwarz/grau
85589,71-80,w,11,111,Königspudel,NA,NA,NA,I,2004,w,schwarz
85645,71-80,w,11,111,Border Terrier,NA,NA,NA,K,2004,m,rot/grau/schwarz
85673,61-70,w,6,63,Münsterländer,Mischling,NA,NA,I,2004,m,weiss/braun
85723,71-80,w,8,82,Mischling klein,NA,NA,NA,K,2004,w,schwarz
85751,71-80,m,2,21,Bearded Collie,NA,NA,NA,I,2004,m,schwarz/grau/weiss
86046,71-80,w,7,72,King Charles Spaniel,NA,NA,NA,K,2004,w,dreifarbig
86328,41-50,w,11,119,Podenco,Mischling,NA,NA,I,2004,w,weiss/beige
86388,51-60,m,2,23,Golden Retriever,NA,NA,NA,I,2004,m,blondfarben
86391,41-50,w,3,33,Mischling klein,NA,NA,NA,K,2004,w,weiss
86837,51-60,w,7,72,West Highland White Terrier,NA,NA,NA,K,2004,w,weiss
86872,71-80,m,5,51,Jack Russel Terrier,NA,NA,NA,K,2004,m,schwarz/weiss
86901,41-50,w,2,24,Border Collie,NA,Bergamasker,NA,I,2004,m,tricolor
86923,51-60,w,7,74,Entlebucher,Mischling,NA,NA,I,2004,w,schwarz/weiss/braun
86939,61-70,w,10,101,Hirtenhund,NA,Pyrenäen,NA,I,2004,w,schwarz
86998,71-80,w,7,72,Bergamasker,NA,NA,NA,I,2004,w,tricolor
87123,51-60,w,3,33,Mischling klein,NA,NA,NA,K,2004,m,schwarz
87158,31-40,w,2,23,Labrador Retriever,NA,Boxer,NA,I,2004,w,tricolor
87174,31-40,m,9,92,Mischling klein,NA,NA,NA,K,2004,w,braun/weiss
87304,41-50,m,11,119,Jack Russel Terrier,Mischling,NA,NA,K,2004,w,beige/weiss
87334,61-70,m,9,92,Labrador Retriever,NA,NA,NA,I,2004,m,schwarz
87385,81-90,w,2,23,Pudel,NA,NA,NA,K,2004,w,schwarz
87504,51-60,w,7,72,Riesenschnauzer,NA,NA,NA,I,2004,w,schwarz
87619,51-60,w,10,102,Schäfer,NA,Schnauzer,NA,I,2004,m,braun/schwarz
87626,71-80,m,12,123,Labrador Retriever,Mischling,NA,NA,I,2004,m,hellbraun
87760,51-60,m,9,91,Beagle,NA,NA,NA,K,2004,m,tricolor
87801,51-60,m,11,111,Mischling klein,NA,NA,NA,K,2004,m,hellbraun
87804,71-80,w,11,115,Border Terrier,NA,NA,NA,K,2004,w,blue/tan
87830,61-70,m,11,119,Mischling klein,NA,NA,NA,K,2004,w,braun/schwarz
87839,61-70,w,11,119,Mischling klein,NA,NA,NA,K,2004,m,beige
87860,61-70,m,7,74,Welsh Springer Spaniel,NA,NA,NA,I,2004,w,rot/weiss
87864,61-70,w,9,91,English Setter,Mischling,NA,NA,I,2004,w,beige/rot
87876,41-50,m,9,91,Terrier,NA,Toy Pudel,NA,K,2004,w,schwarz
87882,41-50,w,2,21,Mischling klein,NA,NA,NA,K,2004,m,schwarz/grau/weiss
87899,61-70,w,7,72,Cairn Terrier,NA,NA,NA,K,2004,m,brindle
87905,51-60,w,6,63,Coton de Tulear,NA,NA,NA,K,2004,m,weiss
87908,71-80,m,2,23,West Highland White Terrier,NA,NA,NA,K,2004,w,weiss
87931,51-60,w,11,119,Labrador Retriever,NA,Golden Retriever,NA,I,2004,m,gelb
87932,51-60,m,10,102,Riesenschnauzer,NA,NA,NA,I,2004,w,schwarz
87941,71-80,w,7,74,Border Terrier,NA,NA,NA,K,2004,w,blue/tan
87947,51-60,m,10,102,Münsterländer,NA,NA,NA,I,2004,w,schwarz/weiss
87954,51-60,m,8,82,Lagotto Romagnolo,NA,NA,NA,I,2004,m,weiss/schwarz
87964,51-60,w,12,122,Mischling klein,NA,NA,NA,K,2004,w,schwarz
87966,41-50,w,11,115,Labrador Retriever,NA,Appenzeller,NA,I,2004,w,schwarz/weiss/braun
87990,51-60,w,7,72,Berger des Pyrenées,NA,NA,NA,I,2004,m,fauve
88014,31-40,m,3,31,Terrier,Mischling,NA,NA,K,2004,m,braun
88017,31-40,m,9,92,Mischling klein,NA,NA,NA,K,2004,m,schwarz/weiss
88031,51-60,w,2,23,Parson Jack Russell Terrier,NA,NA,NA,K,2004,m,tricolor
88046,51-60,w,6,63,Deutscher Schäfer,NA,NA,NA,I,2004,w,grau/braun
88061,41-50,w,9,91,Appenzeller Sennenhund,NA,NA,NA,I,2004,w,schwarz/braun/weiss
88068,61-70,m,9,91,Border Terrier,NA,NA,NA,K,2004,m,rot/braun
88071,51-60,w,5,52,Appenzeller,NA,NA,NA,I,2004,w,tricolor
88077,61-70,m,8,81,Irish Setter,Mischling,NA,NA,I,2004,w,golden
88081,71-80,w,7,74,Welsh Corgi,NA,NA,NA,K,2004,w,schwarz/weiss
88082,31-40,w,7,74,Alaskan Malamute,NA,NA,NA,I,2004,w,schwarz/grau/weiss
88084,41-50,w,10,101,Nova Scotia Duck Tolling Retriever,NA,NA,NA,I,2004,w,rot/weiss
88087,51-60,w,7,74,Kromfohrländer,NA,NA,NA,I,2004,m,weiss/braun
88095,81-90,m,10,101,Deutscher Schäfer,NA,NA,NA,I,2004,w,braun/schwarz
88108,71-80,w,11,111,Cairn Terrier,NA,NA,NA,K,2004,m,schwarz/rot
88118,31-40,w,10,101,Mops,NA,NA,NA,K,2004,w,beige
88137,61-70,m,7,73,Dachshund,NA,NA,NA,K,2004,m,schwarz/rot
88138,41-50,w,11,119,Terrier,Mischling,NA,NA,K,2004,m,schwarz/weiss
88151,71-80,w,12,122,Chow Chow,NA,NA,NA,I,2004,w,braun
88153,51-60,m,11,115,Labrador Retriever,NA,NA,NA,I,2004,m,gelb
88163,41-50,w,10,102,Mischling klein,NA,NA,NA,K,2004,w,braun
88171,41-50,w,7,74,Mischling klein,NA,NA,NA,K,2004,w,weiss/beige
88172,61-70,w,11,111,Zwergpinscher,NA,NA,NA,K,2004,m,braun
88189,71-80,w,8,83,Golden Retriever,NA,NA,NA,I,2004,w,golden
88190,61-70,w,11,115,Border Collie,Mischling,NA,NA,I,2004,w,schwarz/weiss/braun
88191,71-80,w,9,92,Appenzeller,NA,Entlebucher Sennenhund,NA,I,2004,w,tricolor
88196,71-80,w,11,111,Schäfer,NA,NA,NA,I,2004,w,schwarz/gelb
88203,61-70,w,7,73,Staffordshire Bull Terrier,NA,NA,NA,II,2004,m,schwarz
88217,41-50,m,6,63,Rhodesian Ridgeback,NA,NA,NA,I,2004,m,hellbraun
88218,51-60,w,4,42,Collie,Mischling,NA,NA,I,2004,w,weiss/schwarz/braun
88222,31-40,w,10,101,Schäfer,Mischling,NA,NA,I,2004,m,braun/weiss/schwarz
88229,31-40,w,3,33,Labrador Retriever,NA,NA,NA,I,2004,m,schwarz
88232,81-90,w,6,61,Golden Retriever,Mischling,NA,NA,I,2004,m,golden
88236,51-60,m,9,92,Labrador Retriever,Mischling,NA,NA,I,2004,m,schwarz
88242,61-70,w,8,82,Pekingese,Mischling,NA,NA,K,2004,w,hellbraun
88242,61-70,w,8,82,Mischling klein,NA,NA,NA,K,2004,m,weiss/rot
88251,41-50,w,4,44,Jack Russel Terrier,Mischling,NA,NA,K,2004,w,braun/weiss
88262,61-70,w,6,61,Shih Tzu,NA,NA,NA,K,2004,m,schwarz/weiss
88269,41-50,m,10,102,Mischling klein,NA,NA,NA,K,2004,w,schwarz
88280,61-70,m,1,13,Mischling klein,NA,NA,NA,K,2004,m,schwarz
88294,41-50,m,11,115,West Highland White Terrier,NA,NA,NA,K,2004,w,weiss
88302,41-50,w,12,123,American Staffordshire Terrier,NA,Pit Bull Terrier,NA,II,2004,m,schwarz
88304,51-60,w,7,72,West Highland White Terrier,NA,NA,NA,K,2004,m,weiss
88305,51-60,w,2,23,Lhasa Apso,NA,NA,NA,K,2004,w,sandfarbig
88320,51-60,w,2,23,Bichon frisé,NA,NA,NA,K,2004,m,weiss
88331,41-50,w,11,115,Podenco,Mischling,NA,NA,I,2004,w,hellbraun
88337,41-50,w,3,33,Yorkshire Terrier,NA,NA,NA,K,2004,m,schwarz/braun
88345,61-70,m,12,123,Gordon Setter,NA,NA,NA,I,2004,m,schwarz/braun
88350,41-50,w,9,92,Zwergpinscher,NA,NA,NA,K,2004,m,rot/braun
88353,41-50,m,7,72,Labrador Retriever,NA,NA,NA,I,2004,w,blondfarben
88360,71-80,w,3,33,Tervueren,NA,NA,NA,I,2004,w,braun/schwarz
88364,61-70,w,11,119,Yorkshire Terrier,NA,NA,NA,K,2004,w,blue/tan
88366,41-50,w,3,34,Yorkshire Terrier,NA,NA,NA,K,2004,m,schwarz/braun
88380,61-70,m,9,91,Rehpinscher,NA,NA,NA,K,2004,m,braun
88398,61-70,w,9,92,Lhasa Apso,NA,NA,NA,K,2004,m,schwarz/weiss
88401,61-70,w,11,115,Tibet Terrier,NA,Spaniel,NA,K,2004,m,schwarz/braun
88402,61-70,w,8,83,Polski Owczarek Nizinny,NA,NA,NA,I,2004,m,schwarz/weiss
88408,61-70,m,11,111,Mischling klein,NA,NA,NA,K,2004,w,schwarz/braun
88422,51-60,m,11,115,Border Collie,NA,Appenzeller,NA,I,2004,m,schwarz/weiss
88437,61-70,m,9,92,Pekingese,NA,NA,NA,K,2004,m,braun/schwarz
88439,51-60,w,7,72,Terrier,Mischling,NA,NA,K,2004,m,hellbraun
88471,71-80,w,10,101,Yorkshire Terrier,NA,NA,NA,K,2004,w,braun/schwarz
88473,41-50,m,2,24,Jack Russel Terrier,NA,NA,NA,K,2004,w,weiss/schwarz/braun
88500,61-70,m,12,123,Labrador Retriever,NA,NA,NA,I,2004,w,schwarz
88516,61-70,w,12,123,Tibet Terrier,NA,Spaniel,NA,K,2004,m,braun/schwarz
88528,51-60,w,12,121,Volpino,NA,NA,NA,K,2004,w,beige/weiss
88567,61-70,w,6,63,Golden Retriever,Mischling,NA,NA,I,2004,m,schwarz
88579,61-70,w,2,21,Malteser,NA,NA,NA,K,2004,w,weiss
88580,51-60,w,9,92,Mischling klein,NA,NA,NA,K,2004,w,beige
88582,61-70,w,9,92,Pekingese,NA,NA,NA,K,2004,m,beige
88585,41-50,w,11,111,Jack Russel Terrier,NA,NA,NA,K,2004,m,tricolor
88590,21-30,w,12,122,Chow Chow,NA,NA,NA,I,2004,m,beige
88630,61-70,w,2,23,Golden Retriever,Mischling,NA,NA,I,2004,w,braun
88647,41-50,w,11,119,Volpino,NA,NA,NA,K,2004,m,weiss
88684,61-70,m,2,24,Appenzeller,Mischling,NA,NA,I,2004,m,schwarz/weiss
88752,51-60,w,2,23,Grosspudel,NA,NA,NA,I,2004,w,weiss
88762,51-60,w,10,101,Pinscher,Mischling,NA,NA,K,2004,w,beige
88937,41-50,w,9,91,Deutscher Schäfer,Mischling,NA,NA,I,2004,w,schwarz/grau
89000,41-50,w,1,11,Husky,Mischling,NA,NA,I,2004,m,blondfarben
89034,31-40,w,11,119,Jack Russel Terrier,NA,NA,NA,K,2004,m,tricolor
89080,41-50,w,2,21,Jack Russel Terrier,NA,NA,NA,K,2004,w,tricolor
89086,71-80,m,11,115,Chihuahua,NA,NA,NA,K,2004,m,braun
89090,61-70,w,12,122,Labrador Retriever,NA,NA,NA,I,2004,m,golden
89177,31-40,w,3,31,Chihuahua,NA,NA,NA,K,2004,m,weiss/braun
89271,41-50,w,6,63,Australian Terrier,NA,NA,NA,K,2004,m,braun/beige
89333,81-90,m,9,92,Appenzeller,Mischling,NA,NA,I,2004,m,braun/schwarz
89370,51-60,m,7,74,Malteser,NA,NA,NA,K,2004,m,weiss
89372,41-50,w,5,52,Scottish Terrier,NA,NA,NA,K,2004,m,weizen
89402,71-80,m,9,92,Collie,NA,NA,NA,I,2004,w,schwarz/weiss
89416,41-50,w,10,101,Border Terrier,NA,Jack Russel Terrier,NA,K,2004,w,beige
89496,41-50,w,11,115,Chihuahua,NA,NA,NA,K,2004,w,schwarz/weiss
89526,31-40,w,9,92,Appenzeller,NA,Jack Russel Terrier,NA,I,2004,m,tricolor
89533,61-70,w,10,101,Appenzeller,NA,Sennenhund,NA,I,2004,m,tricolor
89651,31-40,w,9,91,Chihuahua,NA,NA,NA,K,2004,w,braun
89689,31-40,w,6,63,Chihuahua,NA,NA,NA,K,2004,w,beige
89691,61-70,w,10,101,Chihuahua,NA,NA,NA,K,2004,m,beige
89704,41-50,w,10,101,Chihuahua,NA,NA,NA,K,2004,m,schwarz/weiss
89704,41-50,w,10,101,Chihuahua,NA,NA,NA,K,2004,w,schwarz/weiss
89709,51-60,w,9,92,Chihuahua,Mischling,NA,NA,K,2004,w,tricolor
89717,31-40,w,9,91,Münsterländer,Mischling,NA,NA,I,2004,w,weiss/braun
89760,71-80,w,3,33,Papillon,NA,NA,NA,K,2004,w,tricolor
89774,41-50,w,3,31,Parson Jack Russell Terrier,NA,NA,NA,K,2004,m,weiss/rot
90427,61-70,w,11,111,Labrador Retriever,NA,Appenzeller,NA,I,2004,w,braun/weiss
90441,51-60,m,8,83,Labrador Retriever,NA,NA,NA,I,2004,m,braun
90531,71-80,w,9,92,Chihuahua,NA,NA,NA,K,2004,m,braun
90683,51-60,m,4,44,Mischling klein,NA,NA,NA,K,2004,m,braun
90889,41-50,w,12,122,Mops,NA,Boston Terrier,NA,K,2004,w,beige/weiss
90990,71-80,w,7,74,Cairn Terrier,NA,NA,NA,K,2004,m,red-brindle
91084,31-40,w,7,71,Mischling klein,NA,NA,NA,K,2004,m,schwarz/braun
91256,41-50,m,9,91,Segugio,NA,Spinone,NA,I,2004,m,schwarz/braun/weiss
91280,71-80,w,11,119,Malteser,Mischling,NA,NA,K,2004,m,schwarz
91450,81-90,w,7,73,Berger des Pyrenées,NA,NA,NA,I,2004,m,creme
91952,81-90,m,6,63,Mischling klein,NA,NA,NA,K,2004,m,schwarz
92317,51-60,w,11,119,Mischling klein,NA,NA,NA,K,2004,w,tricolor
92619,51-60,m,6,63,Labrador Retriever,NA,Golden Retriever,NA,I,2004,m,blondfarben
93179,71-80,m,2,21,Labrador Retriever,Mischling,NA,NA,I,2004,m,beige
93262,71-80,w,12,122,Spitz,Mischling,NA,NA,K,2004,m,schwarz/weiss
93392,51-60,w,2,24,Riesenschnauzer,NA,NA,NA,I,2004,w,schwarz
94658,41-50,w,6,61,Mischling klein,NA,NA,NA,K,2004,w,schwarz/braun gestromt
94937,41-50,w,7,71,Malteser,NA,NA,NA,K,2004,w,weiss
95166,31-40,w,8,81,Parson Jack Russell Terrier,NA,NA,NA,K,2004,m,schwarz/braun
95646,31-40,w,10,101,Mischling klein,NA,NA,NA,K,2004,m,tricolor
95773,41-50,m,11,111,Bichon frisé,NA,NA,NA,K,2004,m,weiss
95911,51-60,m,11,111,Saluki,NA,NA,NA,I,2004,m,creme
96021,31-40,w,8,81,Pekingese,NA,Mischling klein,NA,K,2004,m,braun
96104,71-80,w,2,21,Collie,NA,NA,NA,I,2004,w,tricolor
96345,71-80,w,11,111,Coton de Tulear,Mischling,NA,NA,K,2004,m,weiss
97216,91-100,w,6,61,Mischling klein,NA,NA,NA,K,2004,w,rot
97282,41-50,m,2,21,Cairn Terrier,NA,NA,NA,K,2004,w,braun
97650,41-50,w,9,91,Labrador Retriever,NA,NA,NA,I,2004,w,blondfarben
97953,71-80,w,8,82,Tibet Terrier,NA,NA,NA,K,2004,w,schwarz/weiss
98244,61-70,w,2,21,Border Terrier,NA,NA,NA,K,2004,m,red grizzle
98380,51-60,m,8,81,Coton de Tulear,NA,NA,NA,K,2004,m,weiss
98466,41-50,w,10,101,Zwergpudel,Mischling,NA,NA,K,2004,m,schwarz
98515,51-60,m,4,41,Golden Retriever,NA,NA,NA,I,2004,w,golden
98521,81-90,w,8,83,Dackel,Mischling,NA,NA,K,2004,m,rot/braun
98534,61-70,w,11,111,Yorkshire Terrier,NA,NA,NA,K,2004,m,braun/schwarz
98612,61-70,w,11,111,Yorkshire Terrier,NA,NA,NA,K,2004,m,blue/tan
98706,51-60,w,7,74,Mischling klein,NA,NA,NA,K,2004,m,weiss/schwarz/braun
98776,31-40,w,11,119,Mischling klein,NA,NA,NA,K,2004,w,weiss/schwarz
99363,41-50,w,10,101,Irish Terrier,NA,NA,NA,I,2004,w,rot
99922,51-60,w,3,34,Dachshund,NA,NA,NA,K,2004,w,braun
100257,51-60,w,12,123,Chihuahua,NA,NA,NA,K,2004,w,schwarz/braun
100297,41-50,m,3,33,Parson Jack Russell Terrier,NA,NA,NA,K,2004,w,tricolor
100297,41-50,m,3,33,Parson Jack Russell Terrier,NA,NA,NA,K,2004,w,tricolor
100352,21-30,w,6,61,Bichon frisé,NA,NA,NA,K,2004,w,weiss
100391,41-50,w,6,63,West Highland White Terrier,NA,NA,NA,K,2004,w,weiss
100394,41-50,m,10,101,Deutscher Schäfer,NA,NA,NA,I,2004,m,grau/braun/schwarz
101231,31-40,w,11,111,Border Collie,NA,NA,NA,I,2004,w,schwarz/weiss
103014,31-40,w,10,101,Niederlaufhund,Mischling,NA,NA,I,2004,w,dunkelbraun
103260,51-60,w,2,21,Terrier,Mischling,NA,NA,K,2004,m,braun/beige
104262,41-50,m,1,12,Mischling klein,NA,NA,NA,K,2004,w,schwarz
104405,41-50,w,5,52,Irish Terrier,NA,NA,NA,I,2004,m,rot
104406,41-50,m,9,92,Cocker Spaniel,NA,NA,NA,K,2004,w,golden
104750,61-70,w,10,102,Jack Russel Terrier,NA,NA,NA,K,2004,m,weiss/braun/schwarz
105228,31-40,m,9,92,Terrier,Mischling,NA,NA,K,2004,w,braun/beige
105273,61-70,m,10,101,West Highland White Terrier,NA,NA,NA,K,2004,w,weiss
105384,41-50,w,7,72,Jack Russel Terrier,NA,NA,NA,K,2004,m,tricolor
105410,61-70,w,3,31,Shih Tzu,NA,NA,NA,K,2004,w,beige
106057,61-70,w,9,91,Lhasa Apso,NA,NA,NA,K,2004,m,weiss
106713,81-90,w,7,74,Katalanischer Schäferhund,NA,NA,NA,I,2004,m,wildfarbig
106839,31-40,w,9,91,Papillon,NA,NA,NA,K,2004,m,weiss/braun
107028,31-40,m,4,42,Bergamasker,Mischling,NA,NA,I,2004,m,weiss/braun
108060,21-30,w,4,42,Appenzeller,NA,Toller,NA,I,2004,m,braun/weiss
108077,41-50,w,2,23,Labrador Retriever,Mischling,NA,NA,I,2004,m,beige
108168,61-70,w,3,34,Mischling klein,NA,NA,NA,K,2004,w,braun
108233,41-50,w,7,71,Jack Russel Terrier,NA,NA,NA,K,2004,w,weiss/braun
108383,51-60,m,11,111,Pudel,Mischling,NA,NA,K,2004,m,schwarz
109007,51-60,m,8,82,Yorkshire Terrier,NA,Terrier,NA,K,2004,m,schwarz/braun
109198,51-60,w,10,101,Malteser,NA,Yorkshire Terrier,NA,K,2004,w,beige
110000,81-90,m,11,111,Foxterrier,NA,NA,NA,K,2004,m,tricolor
110085,41-50,m,11,119,Golden Retriever,NA,NA,NA,I,2004,w,golden
112003,31-40,w,11,119,Lhasa Apso,NA,NA,NA,K,2004,w,schwarz
113170,51-60,m,11,111,Jack Russel Terrier,NA,NA,NA,K,2004,m,weiss/schwarz
113999,61-70,m,9,92,Shih Tzu,NA,NA,NA,K,2004,m,weiss/schwarz
114112,51-60,w,6,63,West Highland White Terrier,NA,NA,NA,K,2004,m,weiss
114125,31-40,w,6,63,Zwergschnauzer,NA,NA,NA,K,2004,w,pfeffer/salz
115769,21-30,m,4,42,Pinscher,NA,Chihuahua,NA,K,2004,w,schwarz
116547,41-50,m,10,102,Malteser,Mischling,NA,NA,K,2004,w,weiss
116798,51-60,w,12,123,Malinois,Mischling,NA,NA,I,2004,m,hellbraun
116988,51-60,m,6,61,Grosspudel,NA,NA,NA,I,2004,w,weiss
118834,71-80,w,6,63,Golden Retriever,NA,NA,NA,I,2004,w,golden
119256,61-70,w,1,13,Havaneser,NA,NA,NA,K,2004,m,weiss
119810,61-70,w,3,33,Irish Wolfhound,NA,Setter,NA,I,2004,m,tricolor
120417,31-40,w,4,42,Französische Bulldogge,NA,NA,NA,K,2004,m,schwarz
121019,61-70,w,7,74,Collie,Mischling,NA,NA,I,2004,m,tricolor
121564,51-60,w,11,111,West Highland White Terrier,NA,NA,NA,K,2004,w,weiss
121718,31-40,m,11,119,Mischling klein,NA,NA,NA,K,2004,w,braun
122956,51-60,m,12,122,Pekingese,Mischling,NA,NA,K,2004,w,braun
124552,61-70,m,9,92,Coton de Tulear,NA,NA,NA,K,2004,m,weiss
124649,61-70,w,10,101,Dackel,NA,NA,NA,K,2004,w,braun
124910,41-50,w,8,81,Malteser,NA,NA,NA,K,2004,m,weiss
124929,51-60,w,7,74,Mischling klein,NA,NA,NA,K,2004,w,schwarz/braun
125237,31-40,w,2,23,Labrador Retriever,NA,NA,NA,I,2004,m,schwarz
125384,31-40,w,10,102,Mischling gross,NA,NA,NA,I,2004,w,braun
125633,51-60,w,7,71,Zwergdackel,NA,NA,NA,K,2004,m,saufarben
125809,71-80,w,10,101,Mischling gross,NA,NA,NA,I,2004,w,blondfarben
125852,71-80,w,12,123,Pudel,NA,NA,NA,K,2004,w,schwarz
125867,21-30,m,11,111,Shih Tzu,NA,NA,NA,K,2004,m,tricolor
125891,71-80,w,6,63,Kerry Blue Terrier,NA,NA,NA,I,2004,w,schwarz/grau
