owner_id,age,gender,city_district,quarter,primary_breed,is_hybrid,secondary_breed,is_secondary_hybrid,breed_type,dog_yob,dog_gender,dog_color,dog_dob
19141,61-70,m,4,42,Bolonka Zwetna,NA,NA,NA,K,2012,m,schwarz,2012-12-06
19225,61-70,w,12,122,Neufundländer,NA,NA,NA,I,2016,m,braun/weiss,2016-11-06
19652,51-60,w,2,24,Mischling klein,NA,NA,NA,K,2007,w,braun,2007-07-06
19839,51-60,m,2,23,Labrador Retriever,Mischling,NA,NA,I,2009,w,schwarz,2009-01-06
19900,41-50,w,5,51,Spitz,NA,NA,NA,K,2015,m,braun/schwarz,2015-10-06
20268,31-40,w,5,52,Parson Russell Terrier,NA,NA,NA,K,2007,m,tricolor,2007-03-06
20268,31-40,w,5,52,Chihuahua,NA,NA,NA,K,2008,m,weiss/grau,2008-06-06
20483,61-70,m,12,121,Terrier,Mischling,NA,NA,K,2002,m,black/tan,2002-05-06
20510,41-50,m,9,91,Berger blanc Suisse,NA,NA,NA,I,2006,m,weiss,2006-01-06
20762,51-60,m,4,42,Zwergpudel,NA,NA,NA,K,2012,m,apricot,2012-09-06
20949,61-70,m,11,111,Shiba Inu,Mischling,NA,NA,K,2014,w,beige,2014-08-06
21002,61-70,m,7,71,Mischling gross,NA,NA,NA,I,2011,m,creme,2011-04-06
21270,41-50,m,8,81,Grosspudel,NA,NA,NA,I,2012,m,braun,2012-02-06
21393,51-60,m,2,24,Französische Bulldogge,NA,NA,NA,K,2012,m,blue,2012-12-06
21828,71-80,w,7,74,Spitz,Mischling,NA,NA,K,2013,m,weiss/beige,2013-11-06
21865,61-70,m,6,61,Foxterrier,NA,NA,NA,K,2005,m,tricolor,2005-07-06
22186,41-50,m,8,82,Labrador Retriever,NA,Border Collie,NA,I,2009,m,schwarz,2009-01-06
22378,51-60,m,7,72,Kooiker,NA,NA,NA,K,2010,w,weiss/orange,2010-10-06
22479,51-60,m,7,72,Mischling klein,NA,NA,NA,K,2001,w,grau gestromt,2001-03-06
22776,51-60,m,11,119,Berner Sennenhund,NA,NA,NA,I,2014,m,tricolor,2014-06-06
22950,51-60,w,11,119,Mittelpudel,NA,NA,NA,K,2013,w,schwarz,2013-05-06
22956,41-50,m,10,101,Cocker Spaniel,NA,NA,NA,K,2014,m,orange Schimmel,2014-01-06
23054,61-70,w,10,101,Cairn Terrier,NA,NA,NA,K,2011,m,rot/beige,2011-09-06
23408,31-40,m,12,122,Yorkshire Terrier,NA,NA,NA,K,2011,w,black/tan,2011-08-06
23493,61-70,m,11,111,Boxer,NA,NA,NA,I,2013,m,braun/weiss,2013-04-06
23590,61-70,w,9,92,Pinscher,NA,Yorkshire Terrier,NA,K,2012,w,schwarz,2012-02-06
23889,61-70,w,4,42,Pudel,NA,NA,NA,K,2012,m,braun,2012-12-06
24009,61-70,w,7,74,Labradoodle,NA,NA,NA,I,2016,m,creme,2016-11-06
24014,51-60,w,12,123,Yorkshire Terrier,NA,NA,NA,K,2007,w,blue/tan,2007-07-06
40684,71-80,m,7,74,Labrador Retriever,NA,NA,NA,I,2004,m,blondfarben,2004-01-06
54322,71-80,m,3,33,Lagotto Romagnolo,NA,NA,NA,I,2009,m,weiss/orange,2009-10-06
54926,81-90,m,2,21,Jack Russel Terrier,NA,NA,NA,K,2002,m,tricolor,2002-03-06
55176,71-80,m,3,34,Dobermann,NA,NA,NA,I,2003,w,schwarz/braun,2003-06-06
60348,71-80,m,11,111,Mischling klein,NA,NA,NA,K,2013,w,schwarz/weiss,2013-05-06
60397,51-60,m,7,74,Deutscher Schäfer,NA,NA,NA,I,2005,w,grau/schwarz,2005-01-06
60402,61-70,w,11,111,Mischling klein,NA,NA,NA,K,2013,m,dunkelbraun,2013-09-06
60402,61-70,w,11,111,Border Terrier,NA,NA,NA,K,2004,m,rot/grau/schwarz,2004-08-06
61323,71-80,m,8,81,Mudi,NA,NA,NA,I,2010,m,blondfarben,2010-04-06
62389,71-80,m,8,83,Boxer,NA,NA,NA,I,2014,w,gestromt,2014-02-06
62621,71-80,m,11,111,Papillon,NA,NA,NA,K,2004,w,schwarz/weiss,2004-12-06
62628,61-70,m,7,72,Yorkshire Terrier,NA,NA,NA,K,2007,w,graubraun,2007-11-06
63468,81-90,m,7,74,Mischling klein,NA,NA,NA,K,2003,m,braun/weiss,2003-07-06
63704,71-80,m,10,101,Dachshund,NA,NA,NA,K,2012,w,saufarben,2012-01-06
64444,61-70,m,7,71,Mischling klein,NA,NA,NA,K,2007,w,rot/weiss,2007-10-06
64718,51-60,m,11,115,Mischling klein,NA,NA,NA,K,2004,w,weiss/braun,2004-03-06
64727,51-60,m,8,83,Border Collie,Mischling,NA,NA,I,2003,m,schwarz/weiss,2003-06-06
65665,61-70,w,8,82,Mops,NA,NA,NA,K,2002,m,beige,2002-05-06
65665,61-70,w,8,82,Mops,NA,NA,NA,K,2002,m,schwarz,2002-01-06
65681,51-60,m,2,21,Italienisches Windspiel,NA,NA,NA,K,2011,m,blau,2011-09-06
65713,61-70,w,2,21,Lagotto Romagnolo,NA,NA,NA,I,2005,w,braun,2005-08-06
65732,51-60,m,7,72,Holländischer Schäfer,NA,NA,NA,I,2009,m,gestromt,2009-04-06
65758,51-60,w,7,71,Welsh Springer Spaniel,NA,NA,NA,I,2002,w,rot/weiss,2002-02-06
65758,51-60,w,7,71,Yorkshire Terrier,NA,NA,NA,K,2007,m,black/tan,2007-12-06
65940,41-50,w,8,81,Berner Sennenhund,NA,NA,NA,I,2010,w,tricolor,2010-11-06
65975,61-70,w,7,74,Labrador Retriever,NA,NA,NA,I,2002,w,braun,2002-07-06
65975,61-70,w,7,74,Labrador Retriever,NA,NA,NA,I,2006,m,schwarz,2006-01-06
65981,51-60,w,6,63,Labrador Retriever,NA,NA,NA,I,2013,m,gelb,2013-10-06
66144,51-60,m,5,51,Deutsche Dogge,NA,NA,NA,I,2013,w,gelb,2013-03-06
66144,51-60,m,5,51,Labrador Retriever,NA,NA,NA,I,2006,m,braun,2006-06-06
66151,51-60,m,11,115,Deutscher Schäfer,NA,NA,NA,I,2008,w,schwarz/braun/weiss,2008-05-06
66266,61-70,m,9,91,Mischling klein,NA,NA,NA,K,2006,w,tricolor,2006-01-06
66298,41-50,m,6,63,Magyar Viszla,NA,NA,NA,I,2010,m,gelb,2010-09-06
